"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.174938621E1,-2.063514563E-1,-1.033012971E-1,-1.856403846E0,1.870691669E0
4.175941121E1,-1.306465320E-1,-2.528084618E-1,-1.961732665E0,1.982265291E0
4.176943621E1,-5.229866624E-2,-4.334726612E-1,-1.990665273E0,2.037984771E0
4.177946121E1,4.556048110E-2,-5.686991711E-1,-1.784352701E0,1.873341684E0
4.178948621E1,2.620509363E-1,-7.506374788E-1,-1.523570391E0,1.718544167E0
4.179951121E1,2.906130499E-1,-8.245025767E-1,-1.360144222E0,1.616865099E0
4.180953621E1,1.697263978E-1,-5.444073522E-1,-1.106990190E0,1.245236401E0
4.181956121E1,-3.398694098E-4,-3.717846823E-1,-9.603455293E-1,1.029799738E0
4.182958621E1,-6.183657132E-2,-3.675280555E-1,-8.840200692E-1,9.593706874E-1
4.183961121E1,-1.004061214E-1,-2.618590745E-1,-8.358618164E-1,8.816555678E-1
4.184963621E1,-1.548910616E-1,-2.089739326E-1,-8.985381210E-1,9.354315049E-1
4.185966121E1,-1.554756369E-1,-2.333574066E-1,-8.607604301E-1,9.052827574E-1
4.186968721E1,-8.431750752E-2,-2.220591241E-1,-6.310163105E-1,6.742412630E-1
4.187971221E1,1.538216058E-1,-1.886520807E-1,-3.272844476E-1,4.078796435E-1
4.188973721E1,3.629268084E-1,-3.251325260E-1,-1.829710722E-2,4.876082565E-1
4.189976221E1,5.268339110E-1,-4.337284769E-1,2.934840328E-1,7.428372897E-1
4.190978721E1,5.596262658E-1,-3.491217515E-1,5.493488342E-1,8.584006619E-1
4.191981221E1,5.387549219E-1,-3.244943024E-1,5.875785148E-1,8.606985124E-1
4.192983721E1,4.521305417E-1,-4.242909247E-1,5.198168868E-1,8.091071692E-1
4.193986221E1,2.760007849E-1,-3.164073108E-1,3.583132821E-1,5.519768362E-1
4.194988721E1,8.562070571E-2,-1.631522271E-1,1.586454856E-1,2.431418199E-1
4.195991221E1,9.867541865E-3,-1.467655514E-1,-3.798000455E-2,1.519209538E-1
4.196993721E1,-1.072437823E-2,-1.365158209E-1,-1.863174337E-1,2.312266588E-1
4.197996221E1,3.457166255E-5,-5.676535428E-2,-2.259796822E-1,2.330002648E-1
4.198998721E1,9.040818661E-2,1.986036032E-2,-1.309214973E-1,1.603387432E-1
4.200001221E1,2.690975621E-1,2.906417012E-2,2.175456583E-2,2.715354213E-1
4.201003721E1,5.384271855E-1,-9.052469239E-2,1.646225095E-1,5.702623297E-1
4.202006321E1,7.808874643E-1,-2.779310238E-1,3.596458626E-1,9.035352967E-1
4.203008821E1,9.682641942E-1,-4.004345772E-1,4.299141920E-1,1.132567708E0
4.204011321E1,9.534843334E-1,-4.595560670E-1,3.127260500E-1,1.103685524E0
4.205013821E1,8.897135762E-1,-3.368810441E-1,1.074648070E-1,9.574067946E-1
4.206016321E1,7.582688262E-1,-2.172128056E-1,-1.757982928E-1,8.081200748E-1
4.207018821E1,6.249099170E-1,-1.764493802E-1,-6.087635618E-1,8.900785709E-1
4.208021321E1,5.026826446E-1,-1.031122859E-1,-9.041941327E-1,1.039658124E0
4.209023821E1,3.902710200E-1,6.432361141E-2,-9.792583483E-1,1.056123056E0
4.210026321E1,4.122045837E-1,2.263084419E-1,-8.379112655E-1,9.608451585E-1
4.211028821E1,4.933634984E-1,2.940076509E-1,-8.806093884E-1,1.051342444E0
4.212031321E1,6.009161599E-1,2.934021717E-1,-5.878124034E-1,8.903417811E-1
4.213033821E1,7.212171402E-1,1.646587622E-1,-3.097211659E-1,8.019936857E-1
4.214036321E1,8.388921359E-1,2.236589223E-2,-1.915161932E-1,8.607663452E-1
4.215038821E1,8.568107821E-1,-1.522663195E-1,-8.058047891E-2,8.739582152E-1
4.216041321E1,8.072579683E-1,-2.680226246E-1,-9.635451257E-2,8.560290572E-1
4.217043821E1,5.967619324E-1,-2.840456034E-1,-1.787932366E-1,6.846705268E-1
4.218046421E1,2.823953364E-1,-1.635684027E-1,-3.321007991E-1,4.656100183E-1
4.219048921E1,-1.248163464E-1,5.687791318E-2,-4.546625322E-1,4.749023432E-1
4.220051421E1,-5.098793245E-1,1.984378347E-1,-5.196689522E-1,7.545928172E-1
4.221053921E1,-8.271576512E-1,3.950656638E-1,-6.711393195E-1,1.136087428E0
4.222056421E1,-9.506511381E-1,5.757520826E-1,-7.367661291E-1,1.333436304E0
4.223058921E1,-7.580386651E-1,4.674730508E-1,-8.812642765E-1,1.252908774E0
4.224061421E1,-4.753277618E-1,1.313223240E-1,-1.077545950E0,1.185026290E0
4.225063921E1,-3.223262279E-1,-1.158903524E-2,-1.313255399E0,1.352282606E0
4.226066421E1,-3.061912566E-1,5.194067046E-2,-1.689145997E0,1.717458913E0
4.227068921E1,-4.043334640E-1,1.255060986E-1,-1.759727152E0,1.809938391E0
4.228071421E1,-6.275535893E-1,8.829924211E-2,-1.806549316E0,1.914481835E0
4.229073921E1,-8.398203814E-1,2.150807646E-1,-1.772704462E0,1.973331984E0
4.230076421E1,-1.166052769E0,5.838246024E-1,-1.617511758E0,2.077708957E0
4.231078921E1,-1.490061606E0,1.184342275E0,-2.081310564E0,2.820426187E0
4.232081421E1,-1.273200218E0,1.386434180E0,-2.206141017E0,2.900051158E0
4.233083921E1,-8.124982430E-1,1.060623670E0,-2.267841421E0,2.632143742E0
4.234086521E1,-4.711850095E-1,7.387021422E-1,-2.344382644E0,2.502763702E0
4.235089021E1,-2.316668303E-1,5.292512231E-1,-2.303349223E0,2.374698722E0
4.236091521E1,-2.227789164E-1,4.215503347E-1,-2.200969740E0,2.252021964E0
4.237094021E1,-4.179700845E-1,4.864784020E-1,-1.967756467E0,2.069643868E0
4.238096521E1,-6.780991141E-1,6.529098938E-1,-1.914014123E0,2.132969714E0
4.239099021E1,-8.176386034E-1,7.981737341E-1,-1.950387313E0,2.260447935E0
4.240101521E1,-8.824027294E-1,8.564795373E-1,-2.241442412E0,2.556610229E0
4.241104021E1,-8.484622738E-1,7.331857328E-1,-2.733917134E0,2.954953882E0
4.242106521E1,-7.043174444E-1,5.561489998E-1,-3.292698696E0,3.412803756E0
4.243109021E1,-5.480451974E-1,4.326098315E-1,-3.743409095E0,3.807967497E0
4.244111521E1,-3.921825479E-1,3.468439686E-1,-4.137623112E0,4.170615411E0
4.245114021E1,-2.455234158E-1,1.922191747E-1,-4.379895476E0,4.390981023E0
4.246116521E1,-7.898521230E-2,3.830262467E-2,-4.471127243E0,4.471988884E0
4.247119021E1,5.343492642E-2,-5.463031657E-2,-4.460519809E0,4.461174367E0
4.248121521E1,-8.810292184E-4,-2.144612521E-3,-4.527508435E0,4.527509029E0
4.249124121E1,-1.544047194E-1,-3.514205843E-2,-4.566698229E0,4.569442908E0
4.250126621E1,-3.322045872E-1,-1.439360107E-1,-4.409266040E0,4.424104935E0
4.251129121E1,-4.519645538E-1,-2.504991040E-1,-4.053755913E0,4.086558303E0
4.252131621E1,-4.423953661E-1,-5.587881406E-1,-3.655678641E0,3.724505897E0
4.253134121E1,-5.997225239E-1,-7.521805590E-1,-3.401083855E0,3.534517518E0
4.254136621E1,-9.281530988E-1,-6.857516576E-1,-3.613929521E0,3.793706643E0
4.255139121E1,-1.099462923E0,-5.681330875E-1,-4.139840376E0,4.320864759E0
4.256141621E1,-1.075571200E0,-6.279525887E-1,-4.311559651E0,4.487841852E0
4.257144121E1,-9.746879453E-1,-5.750332405E-1,-4.483864818E0,4.624470080E0
4.258146621E1,-8.122727598E-1,-5.897591608E-1,-4.479302235E0,4.590397741E0
4.259149121E1,-6.771139314E-1,-6.826790920E-1,-4.200264918E0,4.308916268E0
4.260151621E1,-6.486292934E-1,-6.121122622E-1,-3.763290798E0,3.867526214E0
4.261154121E1,-6.061147001E-1,-5.933503745E-1,-3.526729994E0,3.627294329E0
4.262156596E1,-5.123694344E-1,-4.855103955E-1,-3.279676947E0,3.354776246E0
4.263159096E1,-4.763757290E-1,-3.372502226E-1,-2.845623511E0,2.904865696E0
4.264161596E1,-3.755779172E-1,-2.923107889E-1,-1.851239585E0,1.911437253E0
4.265164196E1,-2.600579859E-1,-2.207383477E-1,-3.326732415E-1,4.764735668E-1
4.266166696E1,-8.505067527E-2,-1.872504301E-1,1.496979008E0,1.511040202E0
4.267169196E1,3.788183711E-1,-1.315100561E-1,3.883991362E0,3.904636623E0
4.268171696E1,1.101486205E0,-2.284199811E-1,6.089175190E0,6.192213017E0
4.269174196E1,1.838980167E0,-5.953011883E-1,8.256055663E0,8.479309327E0
4.270176696E1,2.395519176E0,-1.078249078E0,1.036557670E1,1.069328357E1
4.271179196E1,2.339119565E0,-1.063537484E0,1.240696365E1,1.267025411E1
4.272181696E1,1.834753361E0,-4.551260702E-1,1.423338824E1,1.435837039E1
4.273184196E1,1.236228274E0,2.389224210E-1,1.579407792E1,1.584418637E1
4.274186696E1,7.616800187E-1,1.199728053E0,1.701552268E1,1.707476254E1
4.275189196E1,6.017637138E-1,2.271019091E0,1.777654598E1,1.793112474E1
4.276191696E1,9.979146208E-1,2.616086968E0,1.852350439E1,1.873392537E1
4.277194196E1,2.077033618E0,1.956138780E0,1.971465707E1,1.992004646E1
4.278196696E1,3.293324641E0,9.638658455E-1,2.126796289E1,2.154300977E1
4.279199196E1,4.296786661E0,-2.346896946E-1,2.264986343E1,2.305501612E1
4.280201696E1,4.685905414E0,-1.045300749E0,2.356187470E1,2.404604547E1
4.281204296E1,4.437667136E0,-9.829645329E-1,2.333632187E1,2.377484022E1
4.282206796E1,3.848574777E0,-5.642521078E-1,2.177818859E1,2.212282546E1
4.283209296E1,3.500726257E0,-5.255934242E-1,1.933925763E1,1.966057524E1
4.284211796E1,3.482055513E0,-9.010405831E-1,1.637280258E1,1.676321118E1
4.285214296E1,3.483577251E0,-1.001340724E0,1.330315938E1,1.378811238E1
4.286216796E1,3.812522015E0,-1.239557532E0,1.092847763E1,1.164059493E1
4.287219296E1,3.942443054E0,-1.681511287E0,8.713109706E0,9.710232654E0
4.288221796E1,3.417499913E0,-1.795394729E0,7.062022651E0,8.048286266E0
4.289224296E1,2.241172417E0,-1.524635023E0,5.680855935E0,6.294401474E0
4.290226796E1,9.833810008E-1,-1.181363849E0,4.089104086E0,4.368458649E0
4.291229296E1,-8.358631320E-2,-6.042185942E-1,2.251127155E0,2.332303636E0
4.292231796E1,-8.137136599E-1,3.165995380E-1,-7.295570970E-2,8.761779062E-1
4.293234296E1,-1.155325394E0,1.137968592E0,-2.555669442E0,3.026746699E0
4.294236796E1,-1.324204895E0,1.744180429E0,-5.220744383E0,5.661435850E0
4.295239296E1,-1.438378505E0,2.295118682E0,-7.359533077E0,7.842144452E0
4.296241896E1,-1.681308096E0,2.625394273E0,-8.875959924E0,9.407558482E0
4.297244396E1,-2.052258527E0,2.546149883E0,-9.781132296E0,1.031335025E1
4.298246896E1,-2.466849067E0,2.510351767E0,-9.826102062E0,1.043740830E1
4.299249396E1,-2.857852378E0,2.511901864E0,-9.125373493E0,9.886830259E0
4.300251896E1,-3.229726230E0,2.289347481E0,-8.170453595E0,9.079017312E0
4.301254396E1,-3.416475481E0,2.044808005E0,-7.036193161E0,8.084649571E0
4.302256896E1,-3.473454258E0,1.834462754E0,-6.677178798E0,7.746925505E0
4.303259396E1,-3.238539446E0,1.406664085E0,-7.226818823E0,8.043242623E0
4.304261896E1,-2.963595180E0,1.076666529E0,-8.234609245E0,8.817646887E0
4.305264396E1,-2.768087385E0,1.198291100E0,-9.431458275E0,9.902051026E0
4.306266896E1,-2.473926537E0,8.871834129E-1,-1.082059416E1,1.113519937E1
4.307269396E1,-1.914530432E0,2.359490387E-1,-1.156370160E1,1.172349322E1
4.308271896E1,-1.051541482E0,-5.000040716E-1,-1.207517392E1,1.213118167E1
4.309274396E1,-1.529969291E-1,-1.383011805E0,-1.190677177E1,1.198779979E1
4.310276896E1,3.247081643E-1,-2.068679701E0,-1.121279615E1,1.140665019E1
4.311279396E1,1.673230460E-1,-2.338847962E0,-1.038772362E1,1.064908488E1
4.312281996E1,-4.993840840E-1,-2.076832474E0,-9.310074171E0,9.551968314E0
4.313284496E1,-1.290963767E0,-1.855069950E0,-8.317679468E0,8.619261204E0
4.314286996E1,-1.837261962E0,-1.904273247E0,-7.295331818E0,7.760390097E0
4.315289496E1,-2.075522552E0,-1.961410484E0,-6.491536133E0,7.091894409E0
4.316291996E1,-2.203108797E0,-1.705586320E0,-6.174559742E0,6.774060900E0
4.317294496E1,-2.077047359E0,-1.633978394E0,-6.166328616E0,6.708771849E0
4.318296996E1,-1.537289421E0,-1.891277810E0,-6.548986781E0,6.987804975E0
4.319299496E1,-9.807511425E-1,-2.073957106E0,-6.787908105E0,7.165114607E0
4.320301996E1,-4.662430890E-1,-2.329804804E0,-6.956386853E0,7.350965317E0
4.321304496E1,2.394795875E-1,-3.119195436E0,-6.975658692E0,7.645033997E0
4.322306996E1,5.354862553E-1,-3.559231158E0,-7.279721507E0,8.120912337E0
4.323309496E1,6.762024236E-1,-3.185247630E0,-7.516919657E0,8.191894367E0
4.324311996E1,6.283979273E-1,-2.513216026E0,-7.602034067E0,8.031317495E0
4.325314496E1,5.617829382E-1,-2.010121006E0,-7.627601602E0,7.908001816E0
4.326316996E1,4.888681591E-1,-1.650350890E0,-7.694666827E0,7.884830227E0
4.327319596E1,3.537255567E-1,-1.537755444E0,-7.950651496E0,8.105718524E0
4.328322096E1,7.033908069E-2,-1.499711558E0,-8.236682668E0,8.372396533E0
4.329324596E1,-4.606761011E-1,-1.087382721E0,-8.620706157E0,8.701218208E0
4.330327096E1,-1.275926482E0,-1.974883930E-1,-9.467864794E0,9.555493384E0
4.331329596E1,-2.162593879E0,7.953536951E-1,-1.049030249E1,1.074038389E1
4.332332096E1,-3.526199360E0,1.898867203E0,-1.163186025E1,1.230203038E1
4.333334596E1,-4.907079270E0,2.968238746E0,-1.279950595E1,1.402559163E1
4.334337096E1,-6.153472343E0,3.580029996E0,-1.409070214E1,1.578701123E1
4.335339596E1,-7.235951005E0,4.029347881E0,-1.505147686E1,1.717968529E1
4.336342096E1,-7.850407416E0,4.047082486E0,-1.523745690E1,1.761215109E1
4.337344596E1,-8.103826327E0,4.078661544E0,-1.451465919E1,1.711674071E1
4.338347096E1,-8.140742138E0,4.218258555E0,-1.260446388E1,1.558646520E1
4.339349596E1,-7.880636351E0,4.276363214E0,-1.075419669E1,1.400158770E1
4.340352096E1,-7.369825346E0,4.172902288E0,-8.890497272E0,1.227877766E1
4.341354596E1,-6.623355762E0,4.023308000E0,-6.656956787E0,1.021620881E1
4.342357196E1,-5.823284753E0,3.821939248E0,-4.191778269E0,8.129506134E0
4.343359696E1,-4.789697585E0,2.838165095E0,-1.126421072E0,5.680247221E0
4.344362196E1,-3.891370549E0,1.091334562E0,2.278947038E0,4.639760282E0
4.345364696E1,-3.378257202E0,-6.061652054E-1,5.451808219E0,6.442225612E0
4.346367196E1,-3.106962476E0,-1.769038843E0,7.705780045E0,8.494807847E0
4.347369696E1,-2.672200357E0,-2.076507077E0,9.090862641E0,9.700325765E0
4.348372196E1,-1.248312714E0,-3.213679132E0,1.059536058E1,1.114215796E1
4.349374696E1,2.303840243E-1,-4.604288224E0,1.230039931E1,1.313591908E1
4.350377196E1,1.104287387E0,-4.602252808E0,1.374509778E1,1.453712126E1
4.351379696E1,1.893374914E0,-4.212603128E0,1.521340965E1,1.589901653E1
4.352382196E1,3.233059143E0,-4.638818371E0,1.683456188E1,1.775876631E1
4.353384696E1,4.960685374E0,-5.636873764E0,1.757677001E1,1.911349234E1
4.354387196E1,6.199526183E0,-6.053422390E0,1.716981550E1,1.923228046E1
4.355389696E1,6.273402829E0,-5.055515517E0,1.633319120E1,1.821227485E1
4.356392196E1,5.798817079E0,-3.430842382E0,1.546276065E1,1.686694773E1
4.357394696E1,5.495240752E0,-2.479086412E0,1.434718441E1,1.556230191E1
4.358397296E1,5.318443170E0,-1.827373882E0,1.313284869E1,1.428624681E1
4.359399796E1,5.137273625E0,-9.331374116E-1,1.174022436E1,1.284893746E1
4.360402296E1,4.824545821E0,-1.342993607E-1,1.004968789E1,1.114856518E1
4.361404796E1,4.498210084E0,2.069032142E-1,8.610285249E0,9.716672011E0
4.362407296E1,4.023285488E0,6.125136736E-1,7.593505318E0,8.615295824E0
4.363409796E1,3.461568916E0,1.170739020E0,7.050145787E0,7.940884386E0
4.364412296E1,3.052622547E0,1.407292953E0,7.552787063E0,8.267017012E0
4.365414796E1,2.873418835E0,1.013982623E0,9.211570807E0,9.702460167E0
4.366417296E1,2.900820642E0,1.219619550E-2,1.100981708E1,1.138556021E1
4.367419796E1,2.735338300E0,-1.193562310E0,1.245336715E1,1.280597595E1
4.368422296E1,2.359271555E0,-2.105922372E0,1.329344130E1,1.366443021E1
4.369424796E1,1.636986933E0,-2.090685844E0,1.318835047E1,1.345300269E1
4.370427296E1,5.670015782E-1,-1.167345588E0,1.145004342E1,1.152335371E1
4.371429796E1,-2.375656477E-1,-2.995411634E-1,9.119030433E0,9.127041053E0
4.372432296E1,-7.232473665E-1,3.924335396E-1,6.631005675E0,6.681865540E0
4.373434896E1,-1.064946443E0,1.012252724E0,4.121799962E0,4.375842940E0
4.374437396E1,-1.210167526E0,1.363313997E0,2.147006956E0,2.816517240E0
4.375439896E1,-1.119167016E0,1.499919573E0,5.698333848E-1,1.956272890E0
4.376442396E1,-9.790283335E-1,1.580092501E0,-8.831798244E-1,2.057959035E0
4.377444896E1,-8.146886100E-1,1.704427841E0,-1.959204329E0,2.721630651E0
4.378447396E1,-7.080734034E-1,1.667512176E0,-2.734290771E0,3.279986406E0
4.379449896E1,-7.467048609E-1,1.679165530E0,-3.413194023E0,3.876475006E0
4.380452396E1,-7.508210814E-1,1.826713732E0,-3.382241787E0,3.916653528E0
4.381454896E1,-6.324218349E-1,1.802385806E0,-3.273939074E0,3.790412779E0
4.382457396E1,-3.928708383E-1,1.478066335E0,-3.159204424E0,3.509928800E0
4.383459896E1,-2.191908456E-1,1.294607752E0,-2.905186173E0,3.188128065E0
4.384462396E1,-1.539245168E-1,1.221861811E0,-2.689560156E0,2.958102918E0
4.385464896E1,-2.317591432E-1,1.100311134E0,-2.954424407E0,3.161173907E0
4.386467396E1,-3.071091781E-1,9.888056821E-1,-3.454942558E0,3.606754886E0
4.387469996E1,-4.299342552E-1,8.792666484E-1,-3.912339833E0,4.032909158E0
4.388472496E1,-5.697522546E-1,8.146052141E-1,-4.419444873E0,4.529866695E0
4.389474996E1,-6.761752340E-1,8.987652122E-1,-4.756612285E0,4.887775801E0
4.390477496E1,-8.163633256E-1,9.782765277E-1,-5.002640315E0,5.162352581E0
4.391479996E1,-7.746943858E-1,9.497442350E-1,-5.061482016E0,5.207760142E0
4.392482496E1,-5.983188633E-1,7.171237238E-1,-5.049966509E0,5.135602559E0
4.393484996E1,-4.689849215E-1,4.942722289E-1,-5.285938498E0,5.329671444E0
4.394487496E1,-3.143803735E-1,3.816987095E-1,-5.282548283E0,5.305642778E0
4.395489996E1,-2.438584577E-1,1.646574100E-1,-5.525038748E0,5.532868350E0
4.396492496E1,-1.351704497E-1,-8.064115291E-2,-5.738358039E0,5.740516268E0
4.397494996E1,-4.345811471E-2,-1.265576838E-1,-5.918596122E0,5.920108573E0
4.398497496E1,-1.178697811E-1,-1.095718512E-1,-6.369912293E0,6.371944907E0
4.399499996E1,9.929449260E-3,-2.985211898E-1,-6.160755635E0,6.167991852E0
4.400502496E1,1.623465539E-1,-4.767073027E-1,-5.869763685E0,5.891326844E0
4.401505096E1,3.378815027E-1,-7.094890874E-1,-5.513446058E0,5.569167452E0
4.402507596E1,5.252996016E-1,-9.582992231E-1,-4.788620528E0,4.911737334E0
4.403510096E1,5.727116401E-1,-1.161421262E0,-4.048094054E0,4.250172166E0
4.404512596E1,4.386345467E-1,-1.224257342E0,-3.598032112E0,3.825838651E0
4.405515096E1,3.931669267E-1,-1.387036882E0,-2.898605132E0,3.237338916E0
4.406517596E1,3.499152917E-1,-1.621083822E0,-1.993912817E0,2.593461353E0
4.407520096E1,2.736450513E-1,-1.650972742E0,-6.568083787E-1,1.797773582E0
4.408522596E1,1.198022493E-1,-1.521847801E0,6.246217954E-1,1.649401618E0
4.409525096E1,1.109634154E-1,-1.602710408E0,1.653882608E0,2.305714903E0
4.410527596E1,2.537148533E-1,-1.927979174E0,2.746609100E0,3.365313726E0
4.411530096E1,4.351123667E-1,-2.217073118E0,3.583923365E0,4.236654655E0
4.412532596E1,3.605329217E-1,-2.014711070E0,3.784879303E0,4.302831164E0
4.413535096E1,1.275808186E-1,-1.308104733E0,3.203984740E0,3.463081442E0
4.414537596E1,9.324366594E-2,-9.071626179E-1,2.172081571E0,2.355753966E0
4.415540096E1,2.427189267E-1,-7.366410718E-1,1.094635023E0,1.341558191E0
4.416542696E1,4.003225299E-1,-4.569513882E-1,2.259065920E-1,6.481485073E-1
4.417545196E1,4.946737133E-1,-1.560758902E-1,-5.064828962E-1,7.249735790E-1
4.418547696E1,5.662334368E-1,2.780497223E-2,-1.019554435E0,1.166569615E0
4.419550196E1,5.519543535E-1,2.462106829E-1,-1.116930456E0,1.269963367E0
4.420552696E1,4.832831545E-1,4.920850778E-1,-9.284869748E-1,1.156632350E0
4.421555196E1,4.983569475E-1,5.221354905E-1,-6.191809613E-1,9.509837961E-1
4.422557696E1,5.879502515E-1,3.248823748E-1,-3.564836884E-1,7.604700361E-1
4.423560196E1,6.972261605E-1,8.480876500E-2,-2.008758312E-1,7.305258005E-1
4.424562696E1,7.023342881E-1,-7.056869354E-2,-1.162572652E-1,7.153804194E-1
4.425565196E1,5.034180050E-1,-8.130686754E-2,-1.249421346E-1,5.250247913E-1
4.426567696E1,1.687164010E-1,9.575776767E-2,-9.867000997E-2,2.176477542E-1
4.427570196E1,-2.183749397E-1,3.647841764E-1,-9.964766443E-2,4.366746692E-1
4.428572696E1,-4.616889485E-1,4.697588370E-1,-7.356265068E-2,6.627529809E-1
4.429575196E1,-5.843414962E-1,4.864458769E-1,8.112426996E-2,7.646343718E-1
4.430577796E1,-5.713423684E-1,5.604735274E-1,3.163864070E-1,8.606178219E-1
4.431580296E1,-4.574216506E-1,5.413984116E-1,5.196058023E-1,8.788270571E-1
4.432582796E1,-3.050431924E-1,4.273420018E-1,4.903293782E-1,7.183978249E-1
4.433585296E1,-2.353722109E-1,3.944428257E-1,2.895260525E-1,5.429645987E-1
4.434587796E1,-1.536215945E-1,4.591420476E-1,-1.357255697E-2,4.843503158E-1
4.435590296E1,-1.210078721E-1,4.598297167E-1,-1.823962909E-1,5.092687703E-1
4.436592796E1,-2.285830088E-1,5.107974835E-1,-4.278629887E-1,7.044366531E-1
4.437595296E1,-3.821946265E-1,6.614556726E-1,-4.188015586E-1,8.712009440E-1
4.438597796E1,-5.139854952E-1,8.169876621E-1,-2.575792050E-1,9.989979860E-1
4.439600296E1,-5.855579364E-1,8.572230839E-1,-1.323903179E-1,1.046535574E0
4.440602796E1,-5.929922325E-1,9.178125903E-1,-1.228441536E-2,1.092781152E0
4.441605296E1,-5.538647119E-1,9.514829046E-1,1.395531571E-1,1.109757145E0
4.442607796E1,-4.540456510E-1,8.828009248E-1,2.451509482E-1,1.022542866E0
4.443610296E1,-3.592559629E-1,8.285267036E-1,3.141346443E-1,9.561390695E-1
4.444612896E1,-2.593972323E-1,8.013263335E-1,3.451050067E-1,9.102243034E-1
4.445615396E1,-1.178354653E-1,7.045643431E-1,2.934173745E-1,7.722628219E-1
4.446617896E1,7.241692532E-2,5.883235597E-1,1.864817405E-1,6.214050704E-1
4.447620396E1,2.501005431E-1,5.237104015E-1,-1.807666719E-2,5.806458751E-1
4.448622896E1,3.894517155E-1,4.257087648E-1,-2.525535232E-1,6.298284474E-1
4.449625396E1,5.297198408E-1,3.529934122E-1,-4.372448462E-1,7.722632417E-1
4.450627896E1,5.978633652E-1,2.562026974E-1,-6.264525586E-1,9.030632501E-1
4.451630396E1,5.659613951E-1,1.955444862E-1,-7.980695075E-1,9.977298660E-1
4.452632896E1,4.494987099E-1,1.795359061E-1,-8.807374424E-1,1.004977947E0
4.453635396E1,2.857008040E-1,1.545415808E-1,-9.513577741E-1,1.005280888E0
4.454637896E1,1.348124174E-1,1.874438633E-1,-1.139039948E0,1.162205487E0
4.455640396E1,-1.525195040E-2,2.956615541E-1,-1.441643883E0,1.471728732E0
4.456642896E1,-3.831722444E-2,2.946410505E-1,-1.627219890E0,1.654123976E0
4.457645396E1,-5.066753061E-2,3.112380798E-1,-1.997251577E0,2.021991642E0
4.458647996E1,-7.459570751E-2,4.443976720E-1,-2.404576221E0,2.446434265E0
4.459650496E1,-2.970378242E-2,4.969582205E-1,-2.624512221E0,2.671313195E0
4.460652996E1,6.292490261E-2,4.451360657E-1,-2.841453862E0,2.876797822E0
4.461655496E1,1.118894865E-1,4.923115844E-1,-3.071669267E0,3.112883236E0
4.462658012E1,1.077891813E-1,6.019712900E-1,-3.153173021E0,3.211929022E0
4.463660513E1,1.082343006E-1,7.107604183E-1,-3.220969732E0,3.300233485E0
4.464663013E1,8.573079782E-2,8.362699521E-1,-3.326975659E0,3.431539631E0
4.465665513E1,1.105885358E-1,9.652890578E-1,-3.417550784E0,3.552979897E0
4.466668013E1,9.184287407E-2,1.009620162E0,-3.543498055E0,3.685667707E0
4.467670513E1,9.792690195E-2,1.059046749E0,-3.756171813E0,3.903843796E0
4.468673012E1,7.655923907E-2,1.101040721E0,-4.065595356E0,4.212744661E0
4.469675512E1,4.273517959E-2,1.126082226E0,-4.401366452E0,4.543337333E0
4.470678013E1,8.715589218E-2,1.072858822E0,-4.567127999E0,4.692257491E0
4.471680613E1,1.414936287E-1,8.800058095E-1,-4.735440102E0,4.818591457E0
4.472683113E1,1.745223572E-1,7.482124923E-1,-4.778753936E0,4.840120781E0
4.473685613E1,1.586652200E-1,6.545773736E-1,-4.700916971E0,4.748922673E0
4.474688113E1,1.552122564E-1,5.342990147E-1,-4.642794478E0,4.676013991E0
4.475690612E1,1.317084229E-1,4.169387088E-1,-4.510414685E0,4.531558852E0
4.476693112E1,1.452742922E-1,3.419567927E-1,-4.314721826E0,4.330688571E0
4.477695613E1,1.442178465E-1,2.182080017E-1,-3.983122133E0,3.991700821E0
4.478698113E1,1.491823884E-1,1.463596816E-1,-3.763054571E0,3.768853439E0
4.479700613E1,2.350520758E-1,7.661109656E-2,-3.622592756E0,3.631018730E0
4.480703113E1,2.509767484E-1,-5.469222397E-2,-3.489616547E0,3.499057618E0
4.481705613E1,2.313089076E-1,-1.292584030E-1,-3.478546014E0,3.488623499E0
4.482708112E1,2.280481347E-1,-1.438488872E-1,-3.556053196E0,3.566260337E0
4.483710612E1,2.663044202E-1,-1.707552154E-1,-3.568985483E0,3.582978198E0
4.484713113E1,3.314278577E-1,-1.767283655E-1,-3.378324738E0,3.399140387E0
4.485715613E1,3.439755439E-1,-2.531627300E-1,-3.039467481E0,3.069327794E0
4.486718213E1,3.324991041E-1,-3.697177646E-1,-2.532844836E0,2.581191555E0
4.487720713E1,3.454095004E-1,-4.438136083E-1,-1.691845656E0,1.782868466E0
4.488723213E1,1.860239400E-1,-4.153054353E-1,-6.431019205E-1,7.878220554E-1
4.489725713E1,4.375570145E-2,-3.808432619E-1,8.375884992E-1,9.211463757E-1
4.490728212E1,-4.963547878E-2,-2.802896444E-1,2.538089204E0,2.554001326E0
4.491730712E1,-4.764062807E-2,-1.788271505E-1,4.350043686E0,4.353978508E0
4.492733213E1,-2.781516831E-2,-4.717991133E-1,6.492292762E0,6.509472590E0
4.493735713E1,9.313777652E-2,-1.035356828E0,9.036251401E0,9.095849482E0
