"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.372644042E0;-5.355977617E0;8.610817346E0;6.425351499E0;1.200490789E1
1.382629042E0;-6.340124238E0;1.095836860E1;8.193057761E0;1.508009327E1
1.392613042E0;-6.971576750E0;1.296177203E1;1.029017335E1;1.795823165E1
1.402597042E0;-6.474961030E0;1.295636101E1;1.236216462E1;1.904246636E1
1.412581042E0;-5.174037409E0;1.179821354E1;1.462707425E1;1.949153167E1
1.422565042E0;-3.448739540E0;1.080594455E1;1.576459743E1;1.942124543E1
1.432550042E0;-2.038932869E0;9.432035980E0;1.570243217E1;1.843059755E1
1.442534042E0;-1.204558584E0;7.703743460E0;1.506177380E1;1.696041434E1
1.452518042E0;-6.653410743E-1;7.562192894E0;1.372098620E1;1.568103640E1
1.462502042E0;-7.133475919E-1;8.562917540E0;1.188236315E1;1.466366174E1
1.472486042E0;-1.042313406E0;8.663636999E0;9.559498850E0;1.294330103E1
1.482470042E0;-1.196013609E0;8.787986226E0;7.652127748E0;1.171384691E1
1.492455042E0;-1.162240530E0;8.175310292E0;6.250332055E0;1.035630978E1
1.502439042E0;-8.537161432E-1;6.916677827E0;4.906835441E0;8.523279736E0
1.512423042E0;-2.328282335E-1;5.815572860E0;3.362619116E0;6.721778336E0
1.522407042E0;4.364814922E-1;4.631553791E0;1.460242707E0;4.875870729E0
1.532391042E0;9.226596397E-1;3.433762189E0;-3.786089677E-1;3.575663342E0
1.542376042E0;1.396941335E0;1.988355038E0;-1.879812589E0;3.072246120E0
1.552360042E0;1.833051821E0;1.457623154E-1;-3.249821649E0;3.733987999E0
1.562344042E0;1.928125209E0;-1.275554892E0;-4.357136943E0;4.932479036E0
1.572328042E0;1.816970516E0;-2.849078046E0;-5.480584706E0;6.438589620E0
1.582312042E0;1.398968710E0;-4.174196861E0;-6.417617971E0;7.782470900E0
1.592296042E0;9.471597657E-1;-4.716514419E0;-6.712716420E0;8.258521758E0
1.602281042E0;5.183423652E-1;-4.793310580E0;-6.934417695E0;8.445747681E0
1.612265042E0;1.262283759E-1;-4.853511173E0;-7.225135410E0;8.704888627E0
1.622249042E0;8.158400729E-3;-4.920533713E0;-7.651427252E0;9.097035647E0
1.632233042E0;-7.683051333E-2;-5.037185081E0;-8.104946069E0;9.543022961E0
1.642217042E0;-1.608826303E-1;-4.875890806E0;-8.536634890E0;9.832310493E0
1.652201042E0;-1.215311614E-1;-4.614520851E0;-9.024687363E0;1.013674280E1
1.662186042E0;2.435876951E-2;-4.645141550E0;-9.300999293E0;1.039646677E1
1.672170042E0;2.726768620E-1;-4.753752996E0;-9.450598551E0;1.058235953E1
1.682154042E0;3.974830489E-1;-4.783979008E0;-9.556572318E0;1.069450898E1
1.692138042E0;4.651218854E-1;-4.831313973E0;-9.479240552E0;1.064959786E1
1.702122042E0;6.072459170E-1;-4.920195744E0;-9.266521770E0;1.050930538E1
1.712106042E0;8.816148171E-1;-5.052370300E0;-8.877319987E0;1.025234122E1
1.722091042E0;1.276495709E0;-5.238884785E0;-8.288890117E0;9.888430333E0
1.732075042E0;1.711232977E0;-5.432949194E0;-7.763844650E0;9.629254333E0
1.742059042E0;2.219940738E0;-5.616159418E0;-7.294681023E0;9.470045128E0
1.752043042E0;2.559019020E0;-5.724046394E0;-6.821613210E0;9.265402973E0
1.762027042E0;2.660506218E0;-5.796960003E0;-6.577401910E0;9.162164291E0
1.772011042E0;2.606516830E0;-5.727118521E0;-6.351211728E0;8.940453397E0
1.781996042E0;2.652495241E0;-5.851710992E0;-6.217684711E0;8.940797263E0
1.791980042E0;2.801528488E0;-6.113638186E0;-6.190582867E0;9.140484121E0
1.801964042E0;2.835145008E0;-6.136962145E0;-6.190123276E0;9.166132104E0
1.811948042E0;2.717858633E0;-5.614798771E0;-5.995762412E0;8.652276445E0
1.821932042E0;2.323539074E0;-4.885931645E0;-5.678858526E0;7.843506616E0
1.831916042E0;1.821989474E0;-4.328052308E0;-5.076930360E0;6.915699842E0
1.841901042E0;1.560011262E0;-3.932696330E0;-4.450757883E0;6.140763901E0
1.851885042E0;1.605502746E0;-3.429485536E0;-3.637514850E0;5.250764172E0
1.861869042E0;1.613688848E0;-2.686307350E0;-2.170315711E0;3.811890497E0
1.871853042E0;1.348254055E0;-1.849756147E0;1.496039361E-1;2.293854428E0
