"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.138276263E1,8.427752718E-1,8.470770099E0,-5.751581517E-1,8.531999949E0
8.139271562E1,-7.714924505E-1,1.108320548E1,1.270460944E0,1.118242887E1
8.140266763E1,-2.327100613E0,1.337539120E1,2.618276750E0,1.382649124E1
8.141262062E1,-3.316928681E0,1.452235997E1,2.676929001E0,1.513495636E1
8.142257263E1,-3.676328376E0,1.444438969E1,1.876861792E0,1.502259611E1
8.143252562E1,-3.564928392E0,1.318424455E1,1.194111218E0,1.370981110E1
8.144247863E1,-3.207236669E0,1.043523809E1,-2.712907796E-1,1.092035530E1
8.145243062E1,-3.032936726E0,6.688208985E0,-2.171750618E0,7.658155480E0
8.146238363E1,-3.461843150E0,3.645762348E0,-3.326650554E0,6.028477835E0
8.147233562E1,-4.299180804E0,2.561311421E0,-4.057795755E0,6.442746166E0
8.148228863E1,-5.219885427E0,3.725109649E0,-3.745932169E0,7.426685235E0
8.149224163E1,-6.121485150E0,5.629458325E0,-1.492940190E0,8.449393581E0
8.150219363E1,-6.458820376E0,6.636618417E0,1.564709061E0,9.391984834E0
8.151214663E1,-5.697048630E0,7.225331876E0,3.734615468E0,9.930213316E0
8.152209963E1,-4.945495477E0,9.349942242E0,4.569668030E0,1.152220514E1
8.153205163E1,-3.738370257E0,1.164248464E1,4.814726007E0,1.314170641E1
8.154200463E1,-1.715050331E0,1.257914193E1,4.825581948E0,1.358169542E1
8.155195663E1,-1.235917202E-1,1.315130251E1,3.072869700E0,1.350609347E1
8.156190963E1,1.471578119E0,1.244761115E1,7.187841868E-1,1.255488814E1
8.157186262E1,2.329286302E0,1.089994673E1,-9.464677477E-1,1.118616174E1
8.158181463E1,1.868821286E0,9.777229280E0,-2.153719998E0,1.018455768E1
8.159176762E1,3.501727885E-1,8.963439533E0,-2.065353513E0,9.204974437E0
8.160171963E1,-2.295478286E0,7.950582499E0,7.718558550E-2,8.275683673E0
8.161167262E1,-5.081653740E0,7.025042521E0,2.588020917E0,9.048330201E0
8.162162563E1,-6.844100432E0,6.630209284E0,4.738185954E0,1.064198252E1
8.163157762E1,-6.865854414E0,6.719805000E0,5.922720748E0,1.128602486E1
8.164153063E1,-5.592424400E0,7.150334319E0,5.035098209E0,1.038049640E1
8.165148363E1,-4.090701253E0,8.169455475E0,3.431513350E0,9.759565737E0
8.166143563E1,-2.927235731E0,8.832905706E0,2.163549167E0,9.553526953E0
8.167138863E1,-2.170429440E0,9.000320261E0,1.852218117E0,9.441781649E0
8.168134063E1,-1.845183039E0,8.815440073E0,2.342130735E0,9.306033554E0
8.169129363E1,-1.774980199E0,8.356674550E0,2.768936985E0,8.980622265E0
8.170124663E1,-1.406551234E0,7.994497427E0,2.839690341E0,8.599663756E0
8.171119863E1,-6.513000092E-1,7.888139498E0,2.461798535E0,8.288992006E0
8.172115163E1,-7.881842047E-2,7.744708468E0,2.321306899E0,8.085492398E0
8.173110363E1,-5.406610411E-1,7.105186797E0,1.894720358E0,7.373327541E0
8.174105663E1,-2.050168001E0,4.809411473E0,1.427875152E0,5.419636058E0
8.175100962E1,-3.195416523E0,3.610924637E-1,4.074654447E0,5.190749790E0
8.176096163E1,-2.737814303E0,-4.658802400E0,4.017351733E0,6.733437600E0
8.177091463E1,1.420497428E0,-7.887094016E0,-1.828693891E0,8.219987002E0
8.178086763E1,7.373956404E0,-1.038142617E1,-1.185321829E1,1.739678206E1
8.179081963E1,7.759176818E0,-1.262075189E1,-7.325534441E0,1.652730038E1
8.180077263E1,1.472837609E-1,-1.152471470E1,-5.466351414E-1,1.153861133E1
8.181072463E1,-4.130684806E0,-9.391799535E0,-9.968606894E0,1.430529898E1
8.182067763E1,-8.798977822E-2,-1.186928644E1,-2.091156574E1,2.404540048E1
8.183063063E1,4.360036578E0,-1.632595001E1,-1.631166293E1,2.348652614E1
8.184058263E1,6.493951617E0,-1.797783989E1,-1.067552357E1,2.189385618E1
8.185053563E1,9.059571851E0,-1.467132247E1,-8.317339745E0,1.914423374E1
8.186048763E1,9.555111684E0,-8.723182120E0,-8.081463066E0,1.525464227E1
8.187044063E1,8.404739247E0,-4.625989580E0,-6.267757927E0,1.145967761E1
8.188039363E1,7.181033370E0,-3.929836457E0,-4.586880478E0,9.383513594E0
8.189034563E1,7.582712528E0,-6.252812444E0,-5.588389236E0,1.130598457E1
8.190029863E1,6.915941663E0,-9.253063234E0,-4.904298334E0,1.254996297E1
8.191025163E1,4.561290724E0,-1.079354377E1,-5.266362020E0,1.284681008E1
8.192020363E1,3.634800865E0,-1.074050251E1,-7.749817180E0,1.373425782E1
8.193015663E1,4.455871273E0,-1.041445709E1,-8.942635725E0,1.443213217E1
8.194010863E1,5.562347492E0,-1.042723208E1,-1.052661604E1,1.582645013E1
8.195006163E1,6.335210238E0,-1.069585317E1,-1.073957631E1,1.642786240E1
8.196001462E1,6.705738938E0,-1.119195784E1,-9.303598965E0,1.602447530E1
8.196996663E1,7.042094756E0,-1.124913660E1,-8.570961555E0,1.579859344E1
8.197991962E1,6.613668680E0,-1.063790493E1,-7.869852331E0,1.479324881E1
8.198987263E1,5.494496986E0,-1.000025787E1,-6.920524710E0,1.334497347E1
8.199982462E1,4.224370065E0,-9.248521702E0,-5.398228428E0,1.151179075E1
8.200977763E1,2.654234203E0,-7.965021029E0,-3.610394880E0,9.139008172E0
8.201972962E1,7.791414857E-1,-5.866289270E0,-2.237474492E0,6.326666054E0
8.202968263E1,-8.030808637E-1,-3.082629873E0,-1.596732215E0,3.563298973E0
8.203963563E1,-1.580831589E0,-1.518673933E-1,-1.557673692E0,2.224508833E0
8.204958763E1,-1.543160902E0,2.521598886E0,-1.378523190E0,3.261921627E0
8.205954063E1,-9.811148393E-1,5.224115303E0,-8.895451033E-1,5.389365224E0
8.206949363E1,-3.373138842E-1,7.910634322E0,-3.863591596E-2,7.917916946E0
8.207944563E1,9.007314116E-2,1.034709132E1,5.553357983E-1,1.036237471E1
8.208939863E1,2.686807287E-1,1.258586740E1,1.397422560E0,1.266605848E1
8.209935063E1,2.114344409E-1,1.427332823E1,3.115114664E0,1.461083648E1
8.210930363E1,-2.739128172E-2,1.487763095E1,4.578920664E0,1.556634727E1
8.211925662E1,-6.892566249E-1,1.389795569E1,4.393595502E0,1.459218724E1
8.212920863E1,-1.573638637E0,1.136792980E1,2.704388695E0,1.179066939E1
8.213916162E1,-1.927888689E0,8.456550840E0,9.305820322E-1,8.723301544E0
8.214911363E1,-1.854113784E0,6.493744626E0,-1.230023793E0,6.864358362E0
8.215906662E1,-1.992166253E0,5.252062654E0,-3.606011807E0,6.675043794E0
8.216901963E1,-2.981775050E0,4.926166921E0,-4.935859265E0,7.584247469E0
8.217897162E1,-4.951429231E0,5.703432620E0,-4.493831981E0,8.788647277E0
8.218892463E1,-7.167964844E0,6.652329885E0,-8.435873039E-1,9.815541373E0
8.219887763E1,-8.699476923E0,7.053479869E0,4.738671273E0,1.216089974E1
8.220882963E1,-8.710524652E0,7.713967316E0,7.106062710E0,1.363358569E1
8.221878263E1,-6.772072091E0,9.333105769E0,5.679083644E0,1.285378601E1
8.222873463E1,-3.964969452E0,1.046476302E1,2.972712743E0,1.157882848E1
8.223868763E1,-1.527783310E0,1.095384636E1,4.382977836E-2,1.105996352E1
8.224864063E1,8.140125257E-1,1.073571949E1,-2.217945961E0,1.099261450E1
8.225859263E1,2.569946589E0,1.028561954E1,-3.419189758E0,1.113954458E1
8.226854563E1,2.476528548E0,9.920001329E0,-2.851271921E0,1.061458297E1
8.227849862E1,6.419479725E-1,9.338417380E0,-3.658661306E-1,9.367603449E0
8.228845063E1,-1.657027241E0,8.919801178E0,2.386145797E0,9.380953262E0
8.229840363E1,-3.557435770E0,8.524462157E0,3.953772619E0,1.004759286E1
8.230835563E1,-4.667616493E0,7.941815768E0,4.546524750E0,1.027277804E1
8.231830863E1,-4.897694196E0,7.609042540E0,4.382178521E0,1.005427399E1
8.232826163E1,-4.594664292E0,7.507052481E0,3.347773036E0,9.416706494E0
8.233821363E1,-4.059170727E0,7.516821424E0,2.661086555E0,8.947673047E0
8.234816663E1,-3.633656273E0,7.631597589E0,2.426272899E0,8.793835332E0
8.235812325E1,-3.302017404E0,7.774356775E0,2.191662726E0,8.726243619E0
8.236807525E1,-2.958159608E0,7.960027506E0,1.923912874E0,8.707134254E0
8.237802825E1,-2.514180816E0,8.085395903E0,1.944312787E0,8.687639743E0
8.238798025E1,-2.136283455E0,8.148266335E0,2.426905275E0,8.766288866E0
8.239793325E1,-1.883951541E0,8.280971233E0,3.373387933E0,9.138025176E0
8.240788625E1,-1.603051886E0,8.432695370E0,5.511557407E0,1.020085249E1
8.241783825E1,-1.174341928E0,8.647796892E0,7.749028391E0,1.167094302E1
8.242779125E1,-1.611349377E-1,8.717476407E0,7.837246503E0,1.172359979E1
8.243774325E1,9.259264791E-1,8.060458113E0,4.140132152E0,9.108733121E0
8.244769625E1,1.111171826E0,5.768220938E0,9.403910288E-1,5.949068071E0
8.245764925E1,3.428894967E-1,-2.548035318E-1,-8.088345239E-1,9.147192650E-1
8.246760125E1,-1.884796756E0,-4.603061478E0,4.062516797E-1,4.990558507E0
8.247755425E1,-1.876875241E0,-7.341382150E0,-3.568641959E0,8.375784021E0
8.248750725E1,2.783820781E0,-1.074558959E1,-4.019338617E0,1.180561039E1
8.249745925E1,6.000303944E0,-1.296072538E1,-2.257939162E0,1.445967977E1
8.250741225E1,4.277222755E0,-1.410497636E1,-1.046250249E1,1.807509201E1
8.251736525E1,2.047852212E0,-1.615641116E1,-1.239029441E1,2.046320395E1
8.252731725E1,5.476516798E0,-1.939536635E1,-1.883718412E1,2.758644554E1
8.253727025E1,1.011683030E1,-2.384986411E1,-2.281159274E1,3.451861869E1
8.254722225E1,1.152647705E1,-2.534539008E1,-9.324131463E0,2.936303627E1
8.255717525E1,1.108786454E1,-1.757602391E1,5.254977491E0,2.143530137E1
8.256712825E1,8.530026367E0,-3.786444018E0,1.949407904E0,9.534080937E0
8.257708025E1,5.634437814E0,7.609285784E0,-6.219118448E0,1.132808695E1
8.258703325E1,9.406395355E-1,1.564929852E1,-5.789497787E0,1.671237959E1
8.259698525E1,-2.039940052E0,1.479777435E1,-1.746547528E0,1.503947837E1
8.260693825E1,-2.974887908E0,6.911745116E0,-2.143485762E0,7.824110801E0
8.261689125E1,-2.552545567E0,1.913571489E-1,-4.569035946E0,5.237193514E0
8.262684325E1,-7.413053226E-1,-6.610912303E0,-3.957592020E0,7.740557451E0
8.263679625E1,2.040081847E0,-1.329278057E1,-5.056976736E0,1.436777515E1
8.264674925E1,5.853920070E0,-1.708820006E1,-9.369504102E0,2.034852743E1
8.265670125E1,8.971621542E0,-1.724752967E1,-1.141899938E1,2.254685831E1
8.266665425E1,1.112557557E1,-1.457988020E1,-1.203304122E1,2.193502723E1
8.267660725E1,1.298533046E1,-9.984851629E0,-1.109703064E1,1.978535211E1
8.268655925E1,1.206382331E1,-4.787918862E0,-1.120597596E1,1.714741663E1
8.269651225E1,8.764310850E0,-1.328210823E0,-1.044503335E1,1.369948942E1
8.270646425E1,5.507989436E0,5.831393087E-1,-8.136636223E0,9.842908519E0
8.271641725E1,3.642498725E0,1.056800614E0,-7.671325911E0,8.557678759E0
8.272637025E1,2.553749802E0,3.456938213E-1,-7.617034514E0,8.041166399E0
8.273632225E1,1.834632323E0,-1.558722097E0,-6.520073469E0,6.950312826E0
8.274627525E1,1.555655525E0,-4.589495353E0,-4.349803950E0,6.511860419E0
8.275622825E1,1.866895213E0,-8.773268200E0,-2.325681786E0,9.266300686E0
8.276618025E1,2.386175325E0,-1.367587961E1,-1.900582192E0,1.401198517E1
8.277613325E1,2.281922394E0,-1.603029140E1,-2.417895008E0,1.637142720E1
8.278608525E1,1.305474510E0,-1.364684000E1,-2.720315633E0,1.397643098E1
8.279603825E1,2.674215308E-1,-7.930006732E0,-2.526097442E0,8.326925563E0
8.280599125E1,1.823585764E-1,-1.065931041E0,-1.962868048E0,2.241052121E0
8.281594325E1,6.723599258E-1,5.216548421E0,-2.214471838E0,5.706866988E0
8.282589625E1,1.098087511E0,1.030811378E1,-2.229160774E0,1.060340340E1
8.283584825E1,1.209284889E0,1.422634702E1,-9.615395308E-1,1.430999223E1
8.284580125E1,1.459904153E0,1.736607612E1,2.664060156E-1,1.742936867E1
8.285575425E1,1.203979125E0,1.905899591E1,1.345535392E0,1.914432961E1
8.286570625E1,7.983875960E-2,1.815590632E1,2.458374113E0,1.832176061E1
8.287565925E1,-2.020107758E0,1.437284199E1,3.005997434E0,1.482212680E1
8.288561225E1,-3.800398106E0,8.919438651E0,3.443166851E0,1.028857665E1
8.289556425E1,-4.951378945E0,4.938335561E0,3.466932274E0,7.805314277E0
8.290551725E1,-6.217273067E0,3.287184187E0,2.531933255E0,7.474673925E0
8.291546925E1,-6.833949081E0,2.624297043E0,1.075515797E0,7.399089758E0
8.292542225E1,-6.026320546E0,2.858459319E0,1.415961742E-2,6.669897262E0
8.293537525E1,-4.366629313E0,4.968762133E0,-4.043067496E-1,6.627179840E0
8.294532725E1,-3.004102059E0,8.147365864E0,1.470506032E-1,8.684804176E0
8.295528025E1,-2.109094487E0,1.013984260E1,3.205842693E-1,1.036182715E1
8.296523325E1,-1.530386783E0,1.072173529E1,1.201006401E-1,1.083107176E1
8.297518525E1,-1.585689456E0,1.087543754E1,-6.932201600E-1,1.101227074E1
8.298513825E1,-2.360550487E0,1.070816975E1,-1.427411906E0,1.105778471E1
8.299509025E1,-3.180835029E0,1.009146976E1,-6.435900168E-1,1.060045666E1
8.300504325E1,-4.131248770E0,9.273865873E0,7.247414763E-1,1.017826384E1
8.301499625E1,-5.218204352E0,8.696159213E0,3.053110789E0,1.059123823E1
8.302494825E1,-6.099137092E0,8.424227432E0,5.330298400E0,1.168670878E1
8.303490125E1,-6.118992482E0,8.847676942E0,5.976701074E0,1.230627531E1
8.304485425E1,-4.905166646E0,9.326514203E0,5.618625773E0,1.194208870E1
8.305480625E1,-3.362196070E0,9.262629279E0,4.156136566E0,1.069458436E1
8.306475925E1,-1.898957835E0,9.043214850E0,2.319367378E0,9.527079339E0
8.307471125E1,-6.808226010E-1,8.762764261E0,9.838082130E-1,8.844062161E0
8.308466425E1,-2.285992348E-1,8.515082638E0,1.367583342E-1,8.519248370E0
8.309461725E1,-4.817576525E-1,8.252825661E0,-5.481048390E-2,8.267056672E0
8.310456925E1,-9.438955575E-1,8.158962062E0,4.400556028E-1,8.225159554E0
8.311452225E1,-1.372216091E0,8.255039417E0,1.246510748E0,8.460640745E0
8.312447525E1,-1.784748557E0,8.149663235E0,2.517730368E0,8.714430817E0
8.313442725E1,-2.064604777E0,7.643269801E0,3.786681415E0,8.776167858E0
8.314438025E1,-2.203023574E0,7.176709939E0,4.523863573E0,8.764919854E0
8.315433325E1,-2.361970191E0,7.249501342E0,4.855612662E0,9.039421841E0
8.316428525E1,-2.792321463E0,7.471501409E0,5.019683779E0,9.424309933E0
8.317423825E1,-3.412454058E0,7.724191173E0,4.886264352E0,9.756205783E0
8.318419025E1,-3.440568933E0,7.746828668E0,5.103518819E0,9.894279829E0
8.319414325E1,-2.640430973E0,6.769808634E0,4.942873585E0,8.788298125E0
8.320409625E1,-1.483138649E0,4.959204859E0,2.967948432E0,5.966752130E0
8.321404825E1,-2.023768115E-1,2.362376865E0,3.470015511E-1,2.396286899E0
8.322400125E1,1.622598251E0,-4.120263898E-1,-2.933400743E0,3.377488823E0
8.323395425E1,5.374654208E0,-3.623751090E0,-9.694807513E0,1.166223703E1
8.324390625E1,9.170912193E0,-5.729629900E0,-8.757462591E0,1.391500774E1
8.325385925E1,6.863009158E0,-7.660660590E0,2.777856036E0,1.065378334E1
8.326381125E1,-1.276283747E0,-1.132144677E1,5.567034620E0,1.268053357E1
8.327376425E1,-7.338523446E0,-1.109086299E1,-1.828327563E0,1.342400648E1
8.328371725E1,-5.199878594E0,-1.354991889E1,-5.905446904E0,1.566886539E1
8.329366925E1,4.397817777E0,-2.607285154E1,-2.539796591E1,3.666321127E1
8.330362225E1,1.462709413E1,-4.507665792E1,-4.350647937E1,6.433250127E1
8.331357525E1,1.441534423E1,-4.264569906E1,-9.329249530E0,4.597273860E1
8.332352725E1,4.401972516E0,-1.647166964E1,1.718786000E1,2.420982847E1
8.333348025E1,1.203721848E0,4.632367138E0,8.558484766E0,9.805887674E0
8.334343225E1,4.332195060E0,1.766345148E1,-6.178355169E-1,1.819744907E1
8.335338525E1,4.278503587E0,2.806852261E1,-1.433641968E0,2.842890930E1
8.336333413E1,2.176437162E0,2.732238515E1,2.212925541E0,2.749812082E1
8.337328613E1,4.960763726E0,1.784459588E1,1.761064995E0,1.860484154E1
8.338323913E1,7.155080504E0,6.245892264E0,-9.011804777E-1,9.540360237E0
8.339319213E1,4.502647828E0,-6.105728073E0,-5.350530936E0,9.283422540E0
8.340314413E1,3.760028636E-1,-1.960988432E1,-9.393717422E0,2.174697377E1
8.341309713E1,-2.312280260E0,-3.041138264E1,-1.043039426E1,3.223339819E1
8.342304913E1,-1.026180500E0,-3.333756558E1,-1.045079636E1,3.495233140E1
8.343300213E1,3.889726312E0,-2.182867345E1,-1.146220797E1,2.496003138E1
8.344295513E1,6.964546643E0,-7.551848584E0,-8.092534769E0,1.307763151E1
8.345290712E1,7.780301639E0,9.230736226E-1,-7.027183771E0,1.052456509E1
8.346286013E1,7.317826057E0,3.523332762E0,-8.685308535E0,1.189113267E1
8.347281313E1,6.538708545E0,7.067091018E-1,-7.693671631E0,1.012159722E1
8.348276513E1,5.548422933E0,-3.022050380E0,-6.878575031E0,9.339838328E0
8.349271813E1,5.376856270E0,-6.026425796E0,-7.008007243E0,1.069301439E1
8.350267113E1,5.757556787E0,-8.398168146E0,-6.136820642E0,1.188861876E1
8.351262313E1,5.748709949E0,-1.006082333E1,-4.105807242E0,1.229331059E1
8.352257613E1,5.394068134E0,-1.123617683E1,-2.811836837E0,1.277709150E1
8.353252813E1,4.914927403E0,-1.145945510E1,-2.080946575E0,1.264143825E1
8.354248113E1,4.059206395E0,-1.042175675E1,-1.817813685E0,1.133113485E1
8.355243412E1,2.855292467E0,-8.052181379E0,-2.003021317E0,8.775101961E0
8.356238613E1,1.500182405E0,-4.316820391E0,-1.697523887E0,4.875148499E0
8.357233912E1,3.222514567E-1,3.460382223E-2,-1.513118785E0,1.547440430E0
8.358229213E1,-6.534906685E-1,4.380224674E0,-1.486764507E0,4.671604323E0
8.359224412E1,-1.420633375E0,8.402561159E0,-9.734755982E-1,8.577230786E0
8.360219713E1,-1.844486928E0,1.196645898E1,2.057936320E-1,1.210952615E1
8.361214912E1,-2.026437954E0,1.467604000E1,8.918606007E-1,1.484210282E1
8.362210213E1,-1.842352987E0,1.600984486E1,1.076174047E0,1.615139460E1
8.363205513E1,-8.591103458E-1,1.543504017E1,1.353000094E0,1.551802645E1
8.364200713E1,2.662392238E-1,1.287439592E1,1.890757992E0,1.301521876E1
8.365196013E1,1.952549028E-1,9.142792348E0,2.515628879E0,9.484575112E0
8.366191313E1,-9.508937976E-1,6.049481367E0,2.426084619E0,6.586828554E0
8.367186513E1,-1.984761632E0,4.589845601E0,1.543504865E0,5.233389785E0
8.368181813E1,-2.696197915E0,4.683650143E0,7.983028114E-1,5.462906666E0
8.369177013E1,-3.355776997E0,5.531299362E0,-3.589770873E-1,6.479612367E0
8.370172313E1,-4.056422536E0,6.829084783E0,-2.222470829E0,8.248050639E0
8.371167612E1,-4.701627700E0,8.355926691E0,-3.158529071E0,1.009470751E1
8.372162813E1,-4.690166573E0,9.525653996E0,-1.281107408E0,1.069471751E1
8.373158112E1,-4.302890570E0,1.050174432E1,2.016408809E0,1.152681246E1
8.374153413E1,-4.179902867E0,1.110091553E1,4.054086281E0,1.253545089E1
8.375148612E1,-4.073781750E0,1.047112128E1,3.670411870E0,1.181998316E1
8.376143913E1,-3.726096367E0,9.490616895E0,2.725010655E0,1.055373329E1
8.377139112E1,-3.356916327E0,8.709425375E0,1.615120246E0,9.472676021E0
8.378134413E1,-3.138054460E0,8.067394665E0,2.521833944E-1,8.659898322E0
8.379129713E1,-3.081711275E0,7.832714911E0,-5.728201425E-1,8.436616038E0
8.380124913E1,-3.123590203E0,8.102437613E0,-2.833128011E-1,8.688301167E0
8.381120213E1,-3.330369091E0,8.588087465E0,5.712345238E-1,9.228917242E0
8.382115513E1,-3.646752867E0,8.951048698E0,1.638754692E0,9.803346174E0
8.383110713E1,-3.842203943E0,9.156923314E0,2.680861838E0,1.028585417E1
8.384106013E1,-3.751965618E0,9.161449059E0,3.211770308E0,1.040792311E1
8.385101312E1,-3.408640212E0,9.052387962E0,3.243929994E0,1.020233492E1
8.386096513E1,-2.962778032E0,8.872094915E0,3.024833654E0,9.830653105E0
8.387091812E1,-2.462317183E0,8.509979773E0,2.677194464E0,9.254735644E0
8.388087013E1,-2.176301506E0,8.049511541E0,2.220758764E0,8.629176889E0
8.389082313E1,-2.100510189E0,7.609671700E0,1.867832521E0,8.112215774E0
8.390077613E1,-2.244114005E0,7.343291266E0,1.439459363E0,7.812299120E0
8.391072813E1,-2.559864235E0,7.347657382E0,1.019085634E0,7.847261270E0
8.392068113E1,-2.728190078E0,7.335760637E0,9.402827092E-1,7.882926918E0
8.393063413E1,-3.038747689E0,6.801312847E0,1.768452952E0,7.656322211E0
8.394058613E1,-3.514481539E0,5.914131773E0,3.008982437E0,7.508828832E0
8.395053913E1,-3.450472654E0,4.494413195E0,3.401353996E0,6.608685233E0
8.396049213E1,-1.911812062E0,1.934151349E0,2.065194761E0,3.414820083E0
8.397044413E1,1.181212991E0,-3.084743641E0,-1.293309377E0,3.547330913E0
8.398039713E1,4.203027728E0,-9.515098602E0,-3.496312194E0,1.097391190E1
8.399034913E1,5.706949135E0,-1.303324488E1,-1.795944513E0,1.434085623E1
8.400030213E1,5.211672428E0,-1.377759778E1,-5.644400300E0,1.577475783E1
8.401025513E1,2.904786516E0,-1.482627251E1,-1.233170297E1,1.950197527E1
8.402020713E1,1.211050455E0,-1.816737855E1,-4.717333906E0,1.880886828E1
8.403016013E1,4.463597199E0,-2.404785785E1,-7.939635926E0,2.571499535E1
8.404011312E1,1.132262791E1,-2.977724977E1,-1.926085115E1,3.722723322E1
8.405006513E1,1.688676699E1,-3.056130993E1,-1.352998223E1,3.744618783E1
8.406001812E1,1.800772384E1,-2.168564587E1,-6.068260285E0,2.883347252E1
8.406997013E1,1.407165425E1,-7.897333075E0,-1.400069887E0,1.619689843E1
8.407992312E1,9.902897054E0,-1.074872019E0,-6.228912535E0,1.174827950E1
8.408987613E1,7.441561911E0,8.857321340E-1,-9.952393734E0,1.245839099E1
8.409982812E1,4.373328761E0,-2.846407623E0,-4.648078899E0,6.988038226E0
8.410978113E1,3.290920266E0,-1.114361540E1,-3.456811621E0,1.212270049E1
8.411973413E1,4.811929868E0,-1.927561186E1,-7.878779275E0,2.137238977E1
8.412968613E1,6.647526398E0,-2.258013421E1,-1.012473808E1,2.562347341E1
8.413963913E1,6.047865781E0,-2.160985193E1,-5.894878646E0,2.320155113E1
8.414959213E1,4.165004454E0,-1.688089989E1,2.100194878E0,1.751350513E1
8.415954413E1,2.802659048E0,-9.058466143E0,4.115493447E0,1.033673028E1
8.416949713E1,1.515917263E0,-2.130720121E0,-2.200865659E-1,2.624197302E0
8.417944913E1,9.458453116E-1,3.608777540E0,-4.584145443E0,5.910354315E0
8.418940213E1,3.578086674E-2,8.392348412E0,-5.918744057E0,1.026958243E1
8.419935512E1,-1.973137659E0,1.137665618E1,-2.952275555E0,1.191794903E1
8.420930713E1,-4.587373691E0,1.351330246E1,1.408421173E0,1.434004850E1
8.421926012E1,-5.997583820E0,1.445075029E1,4.218488935E0,1.620465503E1
8.422921313E1,-5.772114599E0,1.345662072E1,6.197328215E0,1.589983727E1
8.423916512E1,-4.371976300E0,1.151478847E1,6.959634397E0,1.414712130E1
8.424911813E1,-2.221120999E0,9.274127244E0,5.353888407E0,1.093649559E1
8.425907012E1,-4.642241916E-1,7.394825116E0,1.316374304E0,7.525409219E0
8.426902313E1,5.075117138E-1,6.218739549E0,-3.854543030E0,7.334016068E0
8.427897613E1,5.714600801E-1,6.173669795E0,-6.742640716E0,9.159910981E0
8.428892813E1,-7.435684875E-1,6.902084931E0,-5.661832019E0,8.958125491E0
8.429888113E1,-3.279889201E0,7.985570483E0,-1.731790764E0,8.804891161E0
8.430883413E1,-5.610440841E0,8.772588753E0,1.791125238E0,1.056614828E1
8.431878613E1,-6.672854197E0,8.826190179E0,3.558410794E0,1.162286125E1
8.432873913E1,-6.474411392E0,8.744253731E0,3.721048758E0,1.149896430E1
8.433869212E1,-5.491039528E0,9.131306663E0,3.131520782E0,1.110579573E1
8.434864413E1,-4.063635369E0,9.536257921E0,2.553972580E0,1.067596007E1
8.435860088E1,-2.435862333E0,9.628059207E0,2.186885551E0,1.016933714E1
8.436855288E1,-9.691274625E-1,9.668236595E0,1.750546439E0,9.873116010E0
8.437850588E1,2.663514903E-1,9.458291733E0,1.113790574E0,9.527368738E0
8.438845888E1,9.245216855E-1,9.168273929E0,7.275538409E-1,9.243447505E0
8.439841088E1,5.960838747E-1,9.236034388E0,3.414681116E-1,9.261546721E0
8.440836388E1,-3.162057281E-1,9.461844501E0,-8.706621051E-2,9.467527024E0
8.441831688E1,-1.658439636E0,9.472520932E0,-1.712156837E-1,9.618128178E0
8.442826887E1,-3.203904926E0,9.117268082E0,6.427727222E-2,9.664042406E0
8.443822188E1,-4.457438326E0,8.449123707E0,5.661882305E-1,9.569588129E0
8.444817387E1,-5.081943762E0,7.862644469E0,1.297999868E0,9.451567812E0
8.445812688E1,-4.887509516E0,7.637403290E0,1.795920978E0,9.243538848E0
8.446807988E1,-4.363848670E0,7.766293464E0,1.785180959E0,9.085447729E0
8.447803188E1,-4.003981490E0,8.018039487E0,1.311629874E0,9.057659627E0
8.448798488E1,-3.778094194E0,7.963034729E0,4.861620677E-1,8.827245969E0
8.449793788E1,-3.544101487E0,7.329474295E0,-5.241303778E-1,8.158220483E0
8.450788988E1,-3.264223048E0,6.613303814E0,-1.111434366E0,7.458299122E0
8.451784288E1,-2.792053075E0,6.184660807E0,-4.895440972E-1,6.803325885E0
8.452779587E1,-1.401408023E0,5.612145889E0,3.430328996E0,6.725123266E0
8.453774788E1,1.324480884E0,5.507557327E0,1.073921846E1,1.214159176E1
8.454770087E1,4.701710730E0,4.029279469E0,9.350192503E0,1.121460105E1
8.455765288E1,7.625318849E0,-1.363342064E0,5.142453673E-1,7.763287798E0
8.456760587E1,8.647671762E0,-1.024899024E1,-8.390161554E0,1.581830708E1
8.457755888E1,7.889837530E0,-1.783758741E1,-1.398652815E1,2.400108394E1
8.458751087E1,3.582771171E0,-1.990390571E1,4.106673800E0,2.063653269E1
8.459746388E1,4.619303289E-1,-2.113951593E1,5.138199239E0,2.175990820E1
8.460741688E1,6.050584736E0,-2.740749488E1,-3.345654940E1,4.367059708E1
8.461736888E1,1.083982098E1,-3.061113522E1,-2.896533581E1,4.351475608E1
8.462732188E1,6.924928833E0,-2.541915622E1,5.583356538E0,2.693068904E1
8.463727488E1,6.806205797E0,-1.331444099E1,8.533877344E0,1.721702178E1
8.464722688E1,1.150512653E1,-4.913225863E0,-5.516839782E0,1.367271904E1
8.465717988E1,1.257479043E1,-1.777432521E0,-1.295527109E1,1.814176590E1
8.466713188E1,8.195106626E0,-5.060803739E0,-8.466422694E0,1.282387696E1
8.467708488E1,7.828676823E0,-1.240136319E1,-5.526514585E0,1.567240738E1
8.468703787E1,1.057282775E1,-1.992160874E1,-7.611594265E0,2.380318358E1
