"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.426509258E1,6.296270120E-1,-1.254357566E0,-7.590215090E-1,1.595605442E0
7.427504558E1,5.668355173E-1,-1.133382767E0,-4.095097482E-3,1.267231538E0
7.428499758E1,1.550588036E-1,-9.055033243E-1,7.152591929E-1,1.164291723E0
7.429495058E1,-4.455361980E-1,-6.813883191E-1,1.100718758E0,1.369077912E0
7.430490358E1,-1.541993798E0,-5.144152290E-1,1.213153991E0,2.028327022E0
7.431485658E1,-1.805707609E0,6.821689224E-1,1.117931499E0,2.230628890E0
7.432480958E1,-1.232787479E0,6.828542161E-1,1.159394398E0,1.824897318E0
7.433476158E1,-1.268173952E0,4.155978692E-1,7.010709241E-1,1.507477098E0
7.434471458E1,-1.015967753E0,3.290450442E-1,4.756069663E-1,1.169043670E0
7.435466758E1,-6.739018366E-1,3.235258573E-1,3.418042535E-1,8.219749469E-1
7.436462058E1,-4.586237285E-1,2.366409105E-1,-4.355707884E-2,5.179110579E-1
7.437457358E1,-1.745920122E-1,1.847304994E-1,-7.104133129E-2,2.639215771E-1
7.438452558E1,4.799716204E-2,2.732246000E-1,2.095036903E-1,3.476308471E-1
7.439447858E1,6.908777654E-2,3.604504395E-1,4.163735023E-1,5.550356147E-1
7.440443158E1,8.223582566E-2,3.451102692E-1,6.794192693E-1,7.664687680E-1
7.441438458E1,-4.328167498E-2,4.038513976E-1,7.086100316E-1,8.167603269E-1
7.442433758E1,-1.678185976E-1,5.642639118E-1,6.282134476E-1,8.609349451E-1
7.443429058E1,-1.130410042E-1,6.967869616E-1,3.628720638E-1,7.937042731E-1
7.444424258E1,-5.927731812E-2,6.784799141E-1,-5.536026835E-2,6.833107299E-1
7.445419558E1,-9.799670309E-2,5.279784304E-1,-2.790341011E-1,6.051649414E-1
7.446414858E1,-1.603417629E-1,4.448076349E-1,-4.607497761E-1,6.601921457E-1
7.447410158E1,-1.925330240E-1,4.220748299E-1,-5.225335032E-1,6.987541694E-1
7.448405458E1,-2.583077681E-1,2.693648529E-1,-5.499350175E-1,6.646118044E-1
7.449400758E1,-1.799372444E-1,1.752100629E-1,-5.947489554E-1,6.456022754E-1
7.450395958E1,-6.802533746E-2,4.268175066E-2,-6.028710303E-1,6.081962327E-1
7.451391258E1,1.423925650E-1,1.074297237E-1,-6.258590662E-1,6.507813449E-1
7.452386558E1,3.142562664E-1,2.198839599E-1,-5.867853400E-1,7.010156860E-1
7.453381858E1,3.305857855E-1,3.457616490E-1,-5.483217707E-1,7.276639635E-1
7.454377158E1,1.928519896E-1,4.961853647E-1,-4.605351833E-1,7.039065713E-1
7.455372358E1,-4.141290486E-3,5.776259691E-1,-3.801178417E-1,6.914900462E-1
7.456367658E1,-1.298312840E-1,6.759913391E-1,-4.040662828E-1,7.981791865E-1
7.457362958E1,-2.383883509E-1,7.730445939E-1,-4.286500239E-1,9.155150425E-1
7.458358258E1,-4.678357244E-1,8.792493260E-1,-3.928793898E-1,1.070655807E0
7.459353558E1,-6.829811007E-1,9.834853005E-1,-4.115644598E-1,1.266132625E0
7.460348758E1,-8.057027552E-1,1.064190325E0,-4.581506887E-1,1.411226428E0
7.461344058E1,-9.494816950E-1,1.117359642E0,-4.729950151E-1,1.540692163E0
7.462339358E1,-1.115977360E0,1.006460765E0,-4.106511247E-1,1.557884170E0
7.463334658E1,-1.117166976E0,8.665450805E-1,-4.947691691E-1,1.497918209E0
7.464329958E1,-9.046911460E-1,7.171674317E-1,-7.244270423E-1,1.362934237E0
7.465325258E1,-7.705288294E-1,4.239213806E-1,-1.106009904E0,1.413039957E0
7.466320458E1,-6.851869628E-1,1.088061583E-1,-1.355465865E0,1.522697496E0
7.467315758E1,-7.056735599E-1,-1.489075327E-1,-1.449302566E0,1.618834937E0
7.468311058E1,-1.006635597E0,-3.033424383E-1,-1.354813023E0,1.714890721E0
7.469306358E1,-1.443872257E0,-2.457011712E-1,-1.054137207E0,1.804533572E0
7.470301658E1,-1.795753017E0,-5.534448087E-2,-5.458831894E-1,1.877706145E0
7.471296958E1,-1.974866096E0,2.381144089E-1,-1.199988985E-1,1.992785564E0
7.472292158E1,-1.820126258E0,5.340156806E-1,-2.359070849E-1,1.911461351E0
7.473287458E1,-1.269841870E0,5.080242223E-1,-8.712892190E-1,1.621644809E0
7.474282758E1,-4.358301124E-1,1.754638320E-1,-1.914840335E0,1.971636110E0
7.475278058E1,-1.154064953E-2,-2.857534289E-3,-2.910572044E0,2.910596326E0
7.476273358E1,-4.071208683E-1,1.152720094E-1,-3.128415325E0,3.156899980E0
7.477268558E1,-8.627563772E-1,3.458978891E-1,-2.336199758E0,2.514323612E0
7.478263858E1,-5.463921896E-1,-9.868696690E-2,-1.132233789E0,1.261045953E0
7.479259158E1,7.722157511E-1,-2.173456251E0,2.237486771E-1,2.317389202E0
7.480254458E1,2.518747784E0,-5.386228187E0,1.465087709E0,6.123889816E0
7.481249758E1,4.170247652E0,-8.117371402E0,2.137601417E0,9.372941042E0
7.482245058E1,4.853573154E0,-7.709046299E0,2.506534997E0,9.448242424E0
7.483240258E1,3.808354120E0,-4.057263658E0,2.631532095E0,6.155478102E0
7.484235583E1,2.727826089E0,-3.630489421E-1,2.046630436E0,3.429509564E0
7.485230883E1,2.420104671E0,2.504071273E0,2.654255837E-1,3.492524917E0
7.486226183E1,1.930854104E0,4.521277642E0,-3.367516744E-1,4.927834289E0
7.487221483E1,9.171574098E-1,5.329811912E0,1.042836586E0,5.507774584E0
7.488216683E1,1.165329614E-1,5.055792090E0,2.420767161E0,5.606668105E0
7.489211983E1,-3.229136539E-1,3.545562122E0,3.127039475E0,4.738529294E0
7.490207283E1,-8.608370286E-1,1.141819130E0,3.555017947E0,3.831832971E0
7.491202583E1,-1.761926290E0,-1.603871958E0,4.052895788E0,4.701356589E0
7.492197883E1,-2.527334128E0,-4.091702004E0,4.101775880E0,6.320918323E0
7.493193183E1,-2.181282164E0,-5.105133820E0,3.614185045E0,6.624403123E0
7.494188383E1,-7.048879865E-1,-3.630252609E0,2.488311857E0,4.457274613E0
7.495183683E1,8.510169223E-1,-8.374072355E-1,6.815573037E-1,1.374773086E0
7.496178983E1,1.736881788E0,1.518140082E0,-3.959276895E-1,2.340569672E0
7.497174283E1,2.095759619E0,2.874514019E0,-7.569267440E-1,3.637028639E0
7.498169583E1,2.087935167E0,3.088671800E0,-7.448711009E-1,3.801867924E0
7.499164783E1,1.269038755E0,2.370096359E0,-1.223003626E-2,2.688487621E0
7.500160083E1,2.992195666E-2,1.285615026E0,1.149425772E0,1.724784313E0
7.501155383E1,-1.058184942E0,2.441516590E-1,1.907148907E0,2.194671356E0
7.502150683E1,-1.731038665E0,-5.937584370E-1,2.141117202E0,2.816633951E0
7.503145983E1,-1.915451369E0,-1.019827500E0,1.876602906E0,2.868909295E0
7.504141283E1,-1.657971859E0,-1.030229697E0,1.324338358E0,2.358837849E0
7.505136483E1,-1.226668076E0,-7.145905638E-1,6.617903526E-1,1.566307988E0
7.506131783E1,-8.551026642E-1,-9.640947640E-2,-9.639500454E-3,8.605743858E-1
7.507127083E1,-5.996603242E-1,4.940002602E-1,-4.170783842E-1,8.818067475E-1
7.508122383E1,-4.735154173E-1,9.713821489E-1,-4.612985373E-1,1.174987860E0
7.509117683E1,-3.593497011E-1,1.170228996E0,-2.455961405E-1,1.248553393E0
7.510112883E1,-3.256542438E-1,1.164817398E0,1.484366857E-2,1.209574550E0
7.511108183E1,-3.665493777E-1,1.003034297E0,2.479465751E-1,1.096318271E0
7.512103483E1,-5.289581314E-1,6.648260808E-1,4.408894157E-1,9.571697338E-1
7.513098783E1,-7.415418425E-1,2.158137131E-1,4.767737782E-1,9.076194679E-1
7.514094083E1,-7.829024148E-1,-2.052127111E-1,4.075263727E-1,9.061601361E-1
7.515089383E1,-6.552609131E-1,-4.318548828E-1,2.676540307E-1,8.291587207E-1
7.516084583E1,-4.661581582E-1,-3.100269753E-1,5.730154395E-2,5.627642675E-1
7.517079883E1,-3.215003818E-1,3.599838316E-2,-1.785318661E-1,3.695023766E-1
7.518075183E1,-2.417785665E-1,3.984503245E-1,-4.554454378E-1,6.516518113E-1
7.519070483E1,-2.632255688E-1,5.658619559E-1,-4.991615609E-1,7.991556276E-1
7.520065783E1,-4.737677246E-1,5.967253143E-1,-2.882817650E-1,8.146430713E-1
7.521060983E1,-7.317582813E-1,5.871078140E-1,1.366726359E-2,9.382710491E-1
7.522056283E1,-8.778690907E-1,5.468152356E-1,1.249023644E-1,1.041758918E0
7.523051583E1,-9.086824554E-1,3.868149501E-1,1.072858822E-1,9.933981432E-1
7.524046883E1,-8.751632917E-1,2.399036568E-1,-2.767545184E-2,9.078714019E-1
7.525042183E1,-8.424250236E-1,1.424200469E-1,-2.682088401E-1,8.954883428E-1
7.526037483E1,-7.310232863E-1,1.074741626E-1,-4.608611655E-1,8.708264779E-1
7.527032683E1,-5.616885057E-1,3.457166255E-2,-7.087024176E-1,9.049576200E-1
7.528027983E1,-4.075015220E-1,-2.606688738E-3,-1.123972843E0,1.195566492E0
7.529023283E1,-3.209223846E-1,-6.378201306E-2,-1.420769323E0,1.457959119E0
7.530018583E1,-3.922896981E-1,-2.446738154E-1,-1.496611218E0,1.566397658E0
7.531013883E1,-5.120079303E-1,-4.960555565E-1,-1.528401945E0,1.686486212E0
7.532009083E1,-6.060951850E-1,-6.229535848E-1,-1.565013117E0,1.790164405E0
7.533004383E1,-7.563066468E-1,-5.030529195E-1,-1.481558731E0,1.737837236E0
7.533999683E1,-1.006290903E0,-3.675138760E-1,-1.400716882E0,1.763432906E0
7.534994983E1,-1.194296136E0,-4.495111352E-1,-1.366115398E0,1.869404933E0
7.535990283E1,-1.200145983E0,-8.045470530E-1,-1.283554468E0,1.932655792E0
7.536985583E1,-1.094858094E0,-1.207713742E0,-1.388107361E0,2.141057863E0
7.537980783E1,-9.519691005E-1,-1.481799636E0,-1.864947213E0,2.565151738E0
7.538976083E1,-8.466426203E-1,-1.586020408E0,-2.435068865E0,3.026850647E0
7.539971383E1,-8.724721107E-1,-1.541633025E0,-2.653343672E0,3.190309171E0
7.540966683E1,-8.787490967E-1,-1.509428900E0,-2.577977155E0,3.113927069E0
7.541961983E1,-8.633659494E-1,-1.570486110E0,-2.603404942E0,3.160624096E0
7.542957183E1,-9.723481089E-1,-1.647387521E0,-2.523929002E0,3.166948704E0
7.543952483E1,-1.418268469E0,-1.902911430E0,-1.983151747E0,3.092805880E0
7.544947783E1,-1.745441527E0,-2.754084765E0,-1.517878711E0,3.596596280E0
7.545943083E1,-1.790317153E0,-4.078560387E0,-1.794128661E0,4.801956683E0
7.546938383E1,-2.257199781E0,-5.101215600E0,-2.290696433E0,6.030310241E0
7.547933683E1,-3.055093580E0,-4.921257598E0,-1.652573417E0,6.023568048E0
7.548928883E1,-3.232682875E0,-3.974147826E0,-3.682927251E-1,5.136120038E0
7.549924183E1,-2.393086442E0,-2.567385508E0,-1.848538756E-2,3.509796686E0
7.550919483E1,-6.352119800E-1,-1.075400607E0,-5.052345157E-2,1.250013338E0
7.551914783E1,1.107262962E0,-3.589447814E-1,5.925539472E-1,1.306136595E0
7.552910083E1,2.291769982E0,2.097454727E-1,1.265790042E0,2.626485721E0
7.553905283E1,2.848300951E0,4.281647050E-1,1.387302200E0,3.196990885E0
7.554900583E1,2.961219749E0,-1.244977462E-1,1.288635113E0,3.231857445E0
7.555895883E1,2.647800803E0,-1.132974046E0,1.324169812E0,3.169843052E0
7.556891183E1,1.769720044E0,-2.155692410E0,2.050722464E0,3.461846533E0
7.557886483E1,8.444408512E-1,-2.892960815E0,2.783150690E0,4.102222616E0
7.558881783E1,7.809365809E-1,-3.197617707E0,2.143450094E0,3.927976483E0
7.559876983E1,1.359495181E0,-3.113089188E0,8.565434182E-1,3.503315297E0
7.560872283E1,1.589497455E0,-2.411530899E0,4.330646718E-1,2.920535644E0
7.561867583E1,1.438010423E0,-1.574297910E0,8.736243045E-1,2.304236818E0
7.562862883E1,1.189274547E0,-6.615832150E-1,1.666432049E0,2.151525522E0
7.563858183E1,8.965269712E-1,1.417914712E-1,2.399614419E0,2.565543762E0
7.564853383E1,4.631199449E-1,6.022538567E-1,2.582027813E0,2.691478668E0
7.565848683E1,5.711326361E-2,8.516814584E-1,2.448433846E0,2.592961922E0
7.566843983E1,-2.998376173E-1,9.578809279E-1,2.081060303E0,2.310465420E0
7.567839283E1,-6.637332362E-1,1.152785583E0,1.510721427E0,2.012892356E0
7.568834583E1,-9.344613674E-1,1.370267506E0,8.181801286E-1,1.849397147E0
7.569829883E1,-9.693458560E-1,1.603694202E0,6.141006079E-1,1.971949807E0
7.570825083E1,-7.146370491E-1,1.668681911E0,8.570261058E-1,2.007411064E0
7.571820383E1,-3.787533939E-1,1.572595786E0,1.237685107E0,2.036756260E0
7.572815683E1,-3.301498756E-1,1.527303838E0,1.766634760E0,2.358528001E0
7.573810983E1,-1.088850957E-1,1.212563422E0,2.175270642E0,2.492783260E0
7.574806283E1,1.134620038E-1,1.121277861E0,2.427827674E0,2.676655540E0
7.575801483E1,9.235384762E-2,1.251463779E0,2.763987025E0,3.035509034E0
7.576796783E1,3.390274107E-2,1.573371711E0,3.159123732E0,3.529406564E0
7.577792083E1,-7.402516544E-2,1.973027732E0,3.244755621E0,3.798257126E0
7.578787383E1,-2.138949493E-1,2.291013352E0,2.952402440E0,3.743150197E0
7.579782683E1,-2.574438420E-1,2.489780093E0,2.516409190E0,3.549309433E0
7.580777883E1,-3.130774677E-2,2.537310355E0,2.322692397E0,3.440032556E0
7.581773183E1,2.537662357E-2,2.375795640E0,1.792634697E0,2.976338028E0
7.582768483E1,-1.526085278E-1,2.146087773E0,1.286757280E0,2.506935658E0
7.583763742E1,-3.375477728E-1,1.837654749E0,9.342371267E-1,2.088950092E0
7.584759042E1,-4.474116924E-1,1.572741966E0,6.130063015E-1,1.746273530E0
7.585754342E1,-6.514856583E-1,1.580054494E0,5.578787524E-1,1.797841614E0
7.586749542E1,-8.473369771E-1,1.677986585E0,5.614002380E-1,1.961833112E0
7.587744842E1,-9.058793002E-1,1.707731372E0,4.967110294E-1,1.995917230E0
7.588740142E1,-8.112619954E-1,1.532865710E0,1.094630930E-1,1.737758751E0
7.589735442E1,-6.125417402E-1,1.083772066E0,-4.882451382E-1,1.337218228E0
7.590730742E1,-4.580316979E-1,4.738560176E-1,-1.088281146E0,1.272276862E0
7.591725942E1,-3.062490892E-1,-6.508418798E-2,-1.349456389E0,1.385300329E0
7.592721242E1,-1.311530471E-3,-4.615634161E-1,-1.492833917E0,1.562560594E0
7.593716542E1,5.056151694E-1,-7.072803748E-1,-2.190226066E0,2.356476702E0
7.594711842E1,8.286057141E-1,-9.325999063E-1,-3.044067485E0,3.289783712E0
7.595707142E1,5.591180697E-1,-1.413425805E0,-3.171040358E0,3.516515672E0
7.596702442E1,-7.431723386E-2,-2.045834337E0,-2.600741827E0,3.309806526E0
7.597697642E1,-3.212676626E-1,-2.316383252E0,-1.742681934E0,2.916467830E0
7.598692942E1,-1.546664554E-1,-2.204197403E0,-1.354580596E0,2.591774777E0
7.599688242E1,1.655943167E-1,-1.801358743E0,-1.520028148E0,2.362795033E0
7.600683542E1,4.223180741E-1,-9.073656625E-1,-1.904194894E0,2.151191111E0
7.601678842E1,3.213354903E-1,3.654059547E-1,-2.684429224E0,2.728174897E0
7.602674042E1,-2.504265985E-1,1.470337340E0,-2.704008626E0,3.088084847E0
7.603669342E1,-8.831473723E-1,2.063252023E0,-1.634773031E0,2.776588024E0
7.604664642E1,-6.159579760E-1,1.470760093E0,-5.154039931E-1,1.675762739E0
7.605659942E1,6.161798778E-1,-6.930874282E-1,8.272111532E-1,1.242709184E0
7.606655242E1,2.117251352E0,-3.686850733E0,2.645742584E0,5.007551840E0
7.607650542E1,3.483823711E0,-5.967218644E0,3.689427601E0,7.833045513E0
7.608645742E1,4.032268565E0,-6.133925101E0,3.451993515E0,8.111749883E0
7.609641042E1,3.674454343E0,-4.916219053E0,2.079709597E0,6.480433357E0
7.610636342E1,2.940557735E0,-3.418248357E0,5.199958116E-2,4.509324293E0
7.611631642E1,2.035167554E0,-1.363516311E0,-1.040203292E0,2.661410640E0
7.612626942E1,7.408705822E-1,1.551494939E0,1.094306702E0,2.038021816E0
7.613622142E1,-6.362890372E-1,4.647528384E0,3.540370671E0,5.876955701E0
7.614617442E1,-1.509952518E0,5.549011163E0,4.804483732E0,7.493633659E0
7.615612742E1,-1.485575184E0,4.252043182E0,5.371399648E0,7.009902926E0
7.616608042E1,-1.019354460E0,1.845731508E0,4.772398305E0,5.217431734E0
7.617603342E1,-9.737184039E-1,-1.305950473E0,3.931635060E0,4.255747692E0
7.618598642E1,-1.359685800E0,-3.975593258E0,3.556658968E0,5.504898749E0
7.619593842E1,-1.561197224E0,-5.115168226E0,2.849377716E0,6.059804957E0
7.620589142E1,-1.328738827E0,-4.210021582E0,2.131275022E0,4.902260888E0
7.621584442E1,-6.520771042E-1,-1.693315061E0,1.356881475E0,2.265755456E0
7.622579742E1,2.685225615E-1,8.756082648E-1,4.795661160E-1,1.033817130E0
7.623575042E1,1.000457429E0,2.425277703E0,3.414499122E-1,2.645652102E0
7.624570242E1,1.266143214E0,2.826151114E0,7.783965504E-1,3.193141078E0
7.625565542E1,1.173501391E0,2.358101381E0,1.205819975E0,2.896851644E0
7.626560842E1,8.353127629E-1,1.635005457E0,1.261090342E0,2.227406364E0
7.627556142E1,4.692729700E-1,9.125427872E-1,1.285436686E0,1.644779296E0
7.628551442E1,1.367821616E-1,3.521485627E-1,1.260540558E0,1.315933307E0
7.629546742E1,-1.408945084E-1,1.559393942E-2,1.179944730E0,1.188429215E0
7.630541942E1,-3.542959526E-1,-2.935653090E-2,1.044882381E0,1.103705856E0
7.631537242E1,-5.653520787E-1,6.116655350E-2,7.472015087E-1,9.389751939E-1
7.632532542E1,-7.715494609E-1,2.692788988E-1,4.749832146E-1,9.452030206E-1
7.633527842E1,-9.914205569E-1,4.795172918E-1,4.475258593E-1,1.188751845E0
7.634523142E1,-1.122659120E0,4.831472433E-1,5.425701571E-1,1.337227405E0
7.635518342E1,-1.183706682E0,3.341063941E-1,5.116408713E-1,1.332127987E0
7.636513642E1,-1.190207470E0,2.658506763E-1,3.555842404E-1,1.270319077E0
7.637508942E1,-1.221384239E0,3.221061534E-1,2.136104822E-1,1.281078168E0
7.638504242E1,-1.304007736E0,4.218093663E-1,1.533746593E-1,1.379087779E0
7.639499542E1,-1.315146681E0,4.693215019E-1,1.358471918E-1,1.402971106E0
7.640494742E1,-1.172057128E0,4.741419464E-1,6.096891761E-2,1.265798446E0
7.641490042E1,-8.483583395E-1,3.651580328E-1,-2.058827289E-1,9.462768935E-1
7.642485342E1,-5.155987054E-1,2.234992933E-1,-4.557250444E-1,7.235186765E-1
7.643480642E1,-3.358748844E-1,5.561930001E-2,-4.797862637E-1,5.883029010E-1
7.644475942E1,-3.014572960E-1,-8.295269430E-2,-4.486205312E-1,5.468254126E-1
7.645471242E1,-3.995343983E-1,-1.341093993E-1,-4.810516012E-1,6.395496145E-1
7.646466442E1,-6.073853731E-1,-2.368180811E-2,-4.515126371E-1,7.571931596E-1
7.647461742E1,-8.241863886E-1,1.706498194E-1,-1.807046914E-1,8.608476924E-1
7.648457042E1,-8.904426509E-1,3.680787170E-1,3.095750220E-1,1.012031003E0
7.649452342E1,-7.428643365E-1,4.896972942E-1,4.636596064E-1,1.003310068E0
7.650447642E1,-5.413375640E-1,5.795847863E-1,2.259691389E-1,8.246374564E-1
7.651442942E1,-4.279201452E-1,5.215342140E-1,-2.059623241E-1,7.053609474E-1
7.652438142E1,-4.902086332E-1,1.967529595E-1,-4.615792036E-1,7.014781482E-1
7.653433442E1,-6.741623300E-1,-4.338873750E-1,-4.339709902E-1,9.116380432E-1
7.654428742E1,-8.775518793E-1,-1.127446089E0,-3.007819243E-1,1.460034845E0
7.655424042E1,-1.030864120E0,-1.500706608E0,-2.203990813E-1,1.833951175E0
7.656419342E1,-1.014776967E0,-1.429192822E0,-4.006921836E-1,1.798031880E0
7.657414542E1,-9.626581031E-1,-1.133754065E0,-9.102044857E-1,1.743726214E0
7.658409842E1,-1.102186117E0,-8.324423647E-1,-1.538518213E0,2.067562047E0
7.659405142E1,-1.564079901E0,-8.644640565E-1,-1.999081171E0,2.681411861E0
7.660400442E1,-2.242739617E0,-1.193579852E0,-2.217156002E0,3.371986742E0
7.661395742E1,-2.930184190E0,-1.611187994E0,-2.424789460E0,4.130558081E0
7.662390942E1,-3.382189455E0,-1.873406380E0,-2.614679543E0,4.667483914E0
7.663386242E1,-3.513914652E0,-1.907600897E0,-3.010179947E0,5.004769793E0
7.664381542E1,-3.339723174E0,-1.892584662E0,-3.156003073E0,4.969505306E0
7.665376842E1,-3.132536443E0,-1.933933833E0,-2.316132406E0,4.349408461E0
7.666372142E1,-2.700824232E0,-2.288194994E0,-1.154118163E0,3.723207837E0
7.667367442E1,-1.929598122E0,-3.386150066E0,-8.770566201E-1,3.994820334E0
7.668362642E1,-1.059765445E0,-4.843328832E0,-1.119458792E0,5.082728102E0
7.669357942E1,-2.698147961E-1,-5.031803303E0,-5.199572200E-1,5.065787206E0
7.670353242E1,1.095060846E0,-3.388098943E0,-5.830261011E-3,3.560675034E0
7.671348542E1,2.844845539E0,-1.547959712E0,-7.374566853E-1,3.321621257E0
7.672343842E1,3.839965337E0,-1.293550283E-1,-1.379173400E0,4.082179048E0
7.673339142E1,3.814889260E0,6.866011119E-1,-7.649760211E-1,3.950947920E0
7.674334342E1,3.030576205E0,6.420166773E-1,4.179904767E-1,3.125906842E0
7.675329642E1,2.420225416E0,3.011725366E-1,1.364941278E0,2.794863262E0
7.676324942E1,2.418008883E0,-2.057085550E-1,1.946453891E0,3.110910753E0
7.677320242E1,2.564246723E0,-1.188891554E0,1.887477850E0,3.398734621E0
7.678315542E1,2.305257023E0,-2.485923269E0,1.834063535E0,3.854583440E0
7.679310742E1,1.898251638E0,-3.592335754E0,1.472648159E0,4.321681160E0
7.680306042E1,1.843767136E0,-3.824069096E0,7.003663346E-1,4.302731076E0
7.681301342E1,1.880888623E0,-3.112362379E0,5.868196924E-1,3.683598641E0
7.682296642E1,1.630576630E0,-1.855182948E0,1.251684219E0,2.768970440E0
7.683291942E1,1.265923212E0,-7.369801372E-1,1.756470545E0,2.287113919E0
7.684287217E1,7.894727848E-1,1.626847422E-1,1.740157106E0,1.917780060E0
7.685282517E1,1.825709765E-1,7.777533567E-1,1.752433628E0,1.925942903E0
7.686277817E1,-1.781484349E-1,9.605688930E-1,1.741774446E0,1.997049745E0
7.687273117E1,-3.182474296E-1,1.246078493E0,1.468213923E0,1.951831233E0
7.688268417E1,-4.592767163E-1,1.479053199E0,1.059240949E0,1.876306174E0
7.689263717E1,-4.214541480E-1,1.570556277E0,7.892019126E-1,1.807514945E0
7.690258917E1,-2.280311778E-1,1.559615552E0,9.516051114E-1,1.841182005E0
7.691254217E1,6.804609507E-2,1.564961661E0,1.303385884E0,2.037780664E0
7.692249517E1,2.739388373E-1,1.767695153E0,1.475273851E0,2.318668061E0
7.693244817E1,5.545820922E-1,1.685691462E0,1.688372410E0,2.449432260E0
7.694240117E1,6.599924800E-1,1.775631579E0,1.875857240E0,2.665951605E0
7.695235317E1,5.141918653E-1,2.066077983E0,2.269061443E0,3.111544847E0
7.696230617E1,3.454356667E-1,2.285948494E0,2.547737110E0,3.440327121E0
7.697225917E1,2.412970483E-1,2.425370089E0,2.501175147E0,3.492351851E0
7.698221217E1,1.537423030E-1,2.532989847E0,2.377936598E0,3.477679791E0
7.699216517E1,2.548976719E-2,2.465230558E0,2.121421587E0,3.252451534E0
7.700211817E1,-1.610881600E-1,2.157166493E0,1.728266793E0,2.768794463E0
7.701207017E1,-3.837270355E-1,1.768708475E0,1.388338326E0,2.281021573E0
7.702202317E1,-4.603200057E-1,1.402135416E0,1.136627679E0,1.862740109E0
7.703197617E1,-4.506282458E-1,1.062130351E0,8.850383618E-1,1.454125029E0
7.704192917E1,-4.443214390E-1,8.476866406E-1,5.948773018E-1,1.126886501E0
7.705188217E1,-4.447193420E-1,8.591202861E-1,1.939474654E-1,9.866501804E-1
7.706183417E1,-4.633418468E-1,1.038585368E0,-9.980904758E-2,1.141624754E0
7.707178717E1,-5.898080581E-1,1.352745740E0,-1.558090013E-1,1.483937676E0
7.708174017E1,-8.080489504E-1,1.654571410E0,-6.143026292E-2,1.842368947E0
7.709169317E1,-9.862641898E-1,1.801945218E0,1.083351651E-1,2.057051319E0
7.710164617E1,-9.410242823E-1,1.839314189E0,2.133686998E-1,2.077048287E0
7.711159917E1,-7.267524800E-1,1.687523979E0,3.790545255E-1,1.876056684E0
7.712155117E1,-4.806674391E-1,1.584761503E0,5.453417373E-1,1.743533142E0
7.713150417E1,-1.202947676E-2,1.635051650E0,2.539942771E-1,1.654705926E0
7.714145717E1,6.181018576E-1,1.560033628E0,-4.410715565E-1,1.735021309E0
7.715141017E1,1.176242858E0,1.258654100E0,-1.298288574E0,2.157153361E0
7.716136317E1,1.601228724E0,7.714997596E-1,-1.950256920E0,2.638682883E0
7.717131517E1,1.724198885E0,2.626844090E-1,-2.313245051E0,2.897061884E0
7.718126817E1,1.492061500E0,-1.390041035E-1,-2.387650578E0,2.818943941E0
7.719122117E1,8.634358236E-1,-3.941649002E-1,-2.112220993E0,2.315678067E0
7.720117417E1,-1.157622984E-1,-4.597285599E-1,-1.727306972E0,1.791184143E0
7.721112717E1,-1.190088187E0,-6.200001562E-1,-1.533737237E0,2.037905788E0
7.722108017E1,-1.782176367E0,-9.676948947E-1,-1.540689869E0,2.546823764E0
7.723103217E1,-1.689891809E0,-1.095561222E0,-1.990417059E0,2.831562958E0
7.724098517E1,-1.046617396E0,-1.170302086E0,-2.591760504E0,3.030220694E0
7.725093817E1,-1.911706227E-1,-1.178567126E0,-3.006284824E0,3.234704797E0
7.726089117E1,4.446123379E-1,-7.479489291E-1,-3.155427415E0,3.273198727E0
7.727084417E1,5.938540390E-1,9.248424053E-2,-3.155592307E0,3.212316728E0
7.728079617E1,1.433322126E-1,8.690131903E-1,-2.773224749E0,2.909725684E0
7.729074917E1,6.943627059E-2,6.452794236E-1,-1.836893442E0,1.948174645E0
7.730070217E1,1.875563710E0,-1.479344975E0,-1.322146091E-1,2.392421679E0
7.731065517E1,4.570013308E0,-5.502279630E0,1.807555914E0,7.377490166E0
7.732060817E1,6.676513385E0,-8.845778936E0,2.832989725E0,1.143894518E1
7.733056117E1,7.425258704E0,-9.037389854E0,3.819531949E0,1.230437753E1
7.734051317E1,6.636464635E0,-5.552121297E0,3.444681864E0,9.313138402E0
7.735046617E1,5.482587962E0,-1.262386962E0,1.365901683E0,5.789480029E0
7.736041917E1,4.543069923E0,2.320410814E0,-1.073862205E0,5.213153623E0
7.737037217E1,2.729226205E0,5.506806545E0,5.164942065E-1,6.167686784E0
7.738032517E1,4.684128445E-1,8.152707880E0,3.115734469E0,8.740357982E0
7.739027717E1,-8.279841551E-1,8.577694039E0,3.651041507E0,9.359086327E0
7.740023017E1,-9.645204413E-1,6.257018931E0,3.845761974E0,7.407460479E0
7.741018317E1,-1.428727091E0,2.400876102E0,3.166562268E0,4.222864402E0
7.742013617E1,-2.989838653E0,-2.873045783E0,3.100745716E0,5.177658857E0
7.743008917E1,-4.695045489E0,-8.172062164E0,3.411253625E0,1.002310847E1
7.744004117E1,-5.130250534E0,-9.848184657E0,3.713452348E0,1.170879754E1
7.744999417E1,-3.456604629E0,-6.765448950E0,3.586353468E0,8.401270514E0
7.745994717E1,-6.766283932E-1,-1.796526019E0,2.454533954E0,3.116098306E0
